event_date,source,medium,sessions,purchases,revenue
2025-03-18,naver,organic,667,5,1099300.0
2025-03-18,naver.com,referral,60,0,0.0
2025-03-18,naverbs,LMS_ECOM,3,0,0.0
2025-03-18,naverbs,cpc,639,10,1072529.0
2025-03-18,newswp.net,referral,1,0,0.0
2025-03-18,ntp.msn.com,referral,4,0,0.0
2025-03-18,pcmap.place.naver.com,referral,5,0,0.0
2025-03-18,quickgoldsilver.heystay100.com,referral,1,0,0.0
2025-03-18,review8.cre.ma,referral,2,0,0.0
2025-03-18,risk-bpo.shizhuang-inc.com,referral,3,0,0.0
2025-03-18,statics.teams.cdn.office.net,referral,4,0,0.0
2025-03-18,tw.search.yahoo.com,referral,2,0,0.0
2025-03-18,weberp.columbia.com,referral,2,0,0.0
2025-03-18,yahoo,organic,1,0,0.0
2025-03-18,youtube.com,referral,83,0,0.0
2025-03-18,zum.com,referral,1,0,0.0
2025-03-19,(not set),(not set),1184,7,597100.0
2025-03-19,2.mindfree23.com,referral,1,0,0.0
2025-03-19,DM,email,1,0,0.0
2025-03-19,EDM,EDM,5,0,0.0
2025-03-19,Facebook,banner,23,0,0.0
2025-03-19,IGShopping,Social,195,0,0.0
2025-03-19,KAKAO_CH,(none),2,1,27850.0
2025-03-19,KAKAO_CH,KAKAO_CH,110,5,333870.0
2025-03-19,KAKAO_alimtalk,KAKAO_CH,1,0,0.0
2025-03-19,KAKAO_alimtalk,KAKAO_alimtalk,83,8,851480.0
2025-03-19,LMS_ECOM,(none),3,0,0.0
2025-03-19,LMS_ECOM,LMS_ECOM,50,2,148970.0
2025-03-19,LMS_ECOM,organic,1,0,0.0
2025-03-19,abcmart.5166.info,referral,3,0,0.0
2025-03-19,bing,organic,25,0,0.0
2025-03-19,bit.ly,referral,1,0,0.0
2025-03-19,blog.naver.com,referral,1,0,0.0
2025-03-19,bujalab.com,referral,2,0,0.0
2025-03-19,chatgpt.com,(none),2,0,0.0
2025-03-19,cn.bing.com,referral,1,0,0.0
2025-03-19,columbia.com,referral,17,0,0.0
2025-03-19,columbiamall.co.kr,referral,6,0,0.0
2025-03-19,columbiasportswear.be,referral,1,0,0.0
2025-03-19,columbiasportswear.ca,referral,1,0,0.0
2025-03-19,cr.shopping.naver.com,referral,23,0,0.0
2025-03-19,cr2.shopping.naver.com,referral,1,0,0.0
2025-03-19,criteo,banner,654,10,797900.0
2025-03-19,criteo,display,111,0,0.0
2025-03-19,daum,organic,82,1,39000.0
2025-03-19,era-prod.hiforce.net,referral,1,0,0.0
2025-03-19,facebook.com,referral,4,0,0.0
2025-03-19,google,cpc,920,7,731050.0
2025-03-19,google,organic,183,1,161100.0
2025-03-19,kakao_coupon,kakao_coupon_welcom,2,0,0.0
2025-03-19,l.facebook.com,referral,3,0,0.0
2025-03-19,l.instagram.com,referral,32,0,0.0
2025-03-19,link.naver.com,referral,5,0,0.0
2025-03-19,lm.facebook.com,referral,3,0,0.0
2025-03-19,localhost:8080,referral,1,0,0.0
2025-03-19,m.blog.naver.com,referral,4,0,0.0
2025-03-19,m.danawa.com,referral,1,0,0.0
2025-03-19,m.facebook.com,referral,2,0,0.0
2025-03-19,m.keep.naver.com,referral,1,0,0.0
2025-03-19,m.place.naver.com,referral,1,0,0.0
2025-03-19,m.search.daum.net,referral,23,1,163600.0
2025-03-19,m.search.naver.com,referral,128,2,53460.0
2025-03-19,meta,banner,1906,11,718640.0
2025-03-19,meta,cpc,1,0,0.0
2025-03-19,msearch.shopping.naver.com,referral,13,0,0.0
2025-03-19,naver,cpc,9,0,0.0
2025-03-19,naver,organic,645,14,1332430.0
2025-03-19,naver.com,referral,58,1,93080.0
2025-03-19,naverbs,LMS_ECOM,1,0,0.0
2025-03-19,naverbs,cpc,648,14,1453400.0
2025-03-19,ntp.msn.com,referral,2,0,0.0
2025-03-19,pcmap.place.naver.com,referral,1,0,0.0
2025-03-19,perplexity,organic,1,0,0.0
2025-03-19,prod.danawa.com,referral,1,0,0.0
2025-03-19,review8.cre.ma,referral,8,0,0.0
2025-03-19,risk-bpo.shizhuang-inc.com,referral,1,0,0.0
2025-03-19,shopping.naver.com,referral,1,0,0.0
2025-03-19,sta1.com,referral,2,0,0.0
2025-03-19,statics.teams.cdn.office.net,referral,5,0,0.0
2025-03-19,theriver.columbia.com,referral,6,1,109000.0
2025-03-19,yahoo,organic,1,0,0.0
2025-03-19,youtube.com,referral,53,0,0.0
2025-03-20,(not set),(not set),1329,12,784300.0
2025-03-20,EDM,EDM,1,0,0.0
2025-03-20,Facebook,banner,26,0,0.0
2025-03-20,IGShopping,Social,244,0,0.0
2025-03-20,KAKAO_CH,(none),1,0,0.0
2025-03-20,KAKAO_CH,KAKAO_CH,112,3,222820.0
2025-03-20,KAKAO_CH,display,1,0,0.0
2025-03-20,KAKAO_alimtalk,(none),3,0,0.0
2025-03-20,KAKAO_alimtalk,KAKAO_CH,2,0,0.0
2025-03-20,KAKAO_alimtalk,KAKAO_alimtalk,65,4,610270.0
2025-03-20,LMS_ECOM,(none),9,0,0.0
2025-03-20,LMS_ECOM,KAKAO_alimtalk,2,0,0.0
2025-03-20,LMS_ECOM,LMS_ECOM,2400,9,729320.0
2025-03-20,LMS_ECOM,banner,3,0,0.0
2025-03-20,LMS_ECOM,cpc,3,0,0.0
2025-03-20,abcmart.5166.info,referral,2,0,0.0
2025-03-20,alohafind.com,referral,1,0,0.0
2025-03-20,bing,organic,23,0,0.0
2025-03-20,blog.naver.com,referral,1,0,0.0
2025-03-20,bujalab.com,referral,1,0,0.0
2025-03-20,columbia.com,referral,8,0,0.0
2025-03-20,columbiamall.co.kr,referral,2,0,0.0
2025-03-20,columbiasportswear.ch,referral,1,0,0.0
2025-03-20,cr.shopping.naver.com,referral,32,0,0.0
2025-03-20,cr2.shopping.naver.com,referral,4,0,0.0
2025-03-20,criteo,banner,752,9,722020.0
2025-03-20,criteo,display,91,4,300390.0
2025-03-20,daum,organic,89,1,217000.0
2025-03-20,era-prod.hiforce.net,referral,5,0,0.0
2025-03-20,facebook.com,referral,9,0,0.0
2025-03-20,google,(none),1,0,0.0
2025-03-20,google,LMS_ECOM,1,0,0.0
2025-03-20,google,cpc,768,3,272780.0
2025-03-20,google,organic,186,4,318390.0
2025-03-20,instagram.com,referral,2,0,0.0
2025-03-20,kakao_coupon,kakao_coupon_welcom,5,0,0.0
2025-03-20,keep.google.com,referral,1,0,0.0
2025-03-20,kkaesaem.tistory.com,referral,1,0,0.0
2025-03-20,l.facebook.com,referral,3,0,0.0
2025-03-20,l.instagram.com,referral,49,0,0.0
2025-03-20,link.naver.com,referral,6,0,0.0
2025-03-20,m.blog.naver.com,referral,3,0,0.0
2025-03-20,m.facebook.com,referral,4,0,0.0
2025-03-20,m.keep.naver.com,referral,1,0,0.0
2025-03-20,m.naver.com,referral,1,1,48000.0
2025-03-20,m.place.naver.com,referral,2,0,0.0
2025-03-20,m.search.daum.net,referral,28,1,53380.0
2025-03-20,m.search.naver.com,referral,122,1,10750.0
2025-03-20,mail.ust.ac.kr,referral,4,0,0.0
2025-03-20,manplus_mkt,manplus_mkt_da_btgboa1,1,0,0.0
2025-03-20,meta,banner,1753,1,34680.0
2025-03-20,meta,cpc,1,0,0.0
2025-03-20,msearch.shopping.naver.com,referral,10,1,96080.0
2025-03-20,naver,cpc,16,0,0.0
2025-03-20,naver,organic,627,14,1237620.0
2025-03-20,naver.com,referral,67,1,51390.0
2025-03-20,naverbs,(none),2,1,37000.0
2025-03-20,naverbs,LMS_ECOM,2,0,0.0
2025-03-20,naverbs,cpc,651,15,1553960.0
2025-03-20,naverbs,organic,1,1,53000.0
2025-03-20,ntp.msn.com,referral,6,0,0.0
2025-03-20,prod.danawa.com,referral,1,0,0.0
2025-03-20,pukinte-kkh.feishu.cn,referral,3,0,0.0
2025-03-20,risk-bpo.shizhuang-inc.com,referral,2,0,0.0
2025-03-20,search.app,referral,1,0,0.0
2025-03-20,statics.teams.cdn.office.net,referral,10,0,0.0
2025-03-20,theriver.columbia.com,referral,2,0,0.0
2025-03-20,todayfortune.co.kr,referral,1,0,0.0
2025-03-20,weberp.columbia.com,referral,1,0,0.0
2025-03-20,yahoo,organic,2,0,0.0
2025-03-20,yandex.ru,referral,1,0,0.0
2025-03-20,youtube.com,referral,23,0,0.0
2025-03-21,(not set),(not set),1106,10,1189480.0
2025-03-21,Facebook,banner,49,1,129000.0
2025-03-21,IGShopping,Social,242,0,0.0
2025-03-21,KAKAO_CH,(none),1,0,0.0
2025-03-21,KAKAO_CH,KAKAO_CH,106,3,484820.0
2025-03-21,KAKAO_alimtalk,KAKAO_alimtalk,60,2,156170.0
2025-03-21,KAKAO_chatbot,(none),1,0,0.0
2025-03-21,LMS_ECOM,(none),5,0,0.0
2025-03-21,LMS_ECOM,LMS_ECOM,504,2,64500.0
2025-03-21,LMS_ECOM,banner,1,0,0.0
2025-03-21,abcmart.5166.info,referral,2,0,0.0
2025-03-21,alohafind.com,referral,1,0,0.0
2025-03-21,angel1000.com,referral,2,0,0.0
2025-03-21,bing,organic,26,0,0.0
2025-03-21,blog.naver.com,referral,3,0,0.0
2025-03-21,bujalab.com,referral,1,0,0.0
2025-03-21,columbia.com,referral,11,0,0.0
2025-03-21,columbiamall.co.kr,referral,3,0,0.0
2025-03-21,cr.shopping.naver.com,referral,26,0,0.0
2025-03-21,cr2.shopping.naver.com,referral,3,0,0.0
2025-03-21,criteo,banner,660,8,578130.0
2025-03-21,criteo,display,94,1,48000.0
2025-03-21,daum,organic,70,1,94000.0
2025-03-21,duckduckgo,organic,1,0,0.0
2025-03-21,era-prod.hiforce.net,referral,11,0,0.0
2025-03-21,facebook.com,referral,5,0,0.0
2025-03-21,gemini.google.com,referral,1,0,0.0
2025-03-21,google,LMS_ECOM,3,0,0.0
2025-03-21,google,cpc,693,4,433670.0
2025-03-21,google,organic,186,3,219900.0
2025-03-21,kakao_coupon,kakao_coupon_welcom,3,0,0.0
2025-03-21,keep.google.com,referral,1,0,0.0
2025-03-21,l.facebook.com,referral,1,0,0.0
2025-03-21,l.instagram.com,referral,48,0,0.0
2025-03-21,link.naver.com,referral,5,0,0.0
2025-03-21,lm.facebook.com,referral,2,0,0.0
2025-03-21,localhost:8080,referral,2,0,0.0
2025-03-21,m.blog.naver.com,referral,8,0,0.0
2025-03-21,m.facebook.com,referral,6,0,0.0
2025-03-21,m.fmkorea.com,referral,2,0,0.0
2025-03-21,m.naver.com,referral,1,0,0.0
2025-03-21,m.place.naver.com,referral,1,0,0.0
2025-03-21,m.search.daum.net,referral,39,3,215550.0
2025-03-21,m.search.naver.com,referral,103,1,138000.0
2025-03-21,meta,banner,1644,11,845420.0
2025-03-21,msearch.shopping.naver.com,referral,3,0,0.0
2025-03-21,naver,cpc,8,0,0.0
2025-03-21,naver,organic,619,7,673160.0
2025-03-21,naver.com,referral,44,0,0.0
2025-03-21,naverbs,(none),1,0,0.0
2025-03-21,naverbs,cpc,620,12,1526400.0
2025-03-21,naverbs,organic,1,0,0.0
2025-03-21,newswp.net,referral,1,0,0.0
2025-03-21,ntp.msn.com,referral,2,0,0.0
2025-03-21,pukinte-kkh.feishu.cn,referral,3,0,0.0
2025-03-21,quickgoldsilver.heystay100.com,referral,1,0,0.0
2025-03-21,review8.cre.ma,referral,3,0,0.0
2025-03-21,search.app,referral,1,0,0.0
2025-03-21,search.zum.com,referral,1,0,0.0
2025-03-21,statics.teams.cdn.office.net,referral,1,0,0.0
2025-03-21,sun-mong.tistory.com,referral,1,0,0.0
2025-03-21,tcnp7oqv45ul.feishu.cn,referral,5,0,0.0
2025-03-21,weberp.columbia.com,referral,5,0,0.0
2025-03-21,youtube.com,referral,21,0,0.0
2025-03-21,zebec.co.kr,referral,1,0,0.0
2025-03-22,(not set),(not set),1242,14,1218490.0
2025-03-22,DM,email,1,0,0.0
2025-03-22,EDM,EDM,2,0,0.0
2025-03-22,Facebook,banner,19,0,0.0
2025-03-22,IGShopping,Social,187,0,0.0
2025-03-22,KAKAO_CH,(none),1,0,0.0
2025-03-22,KAKAO_CH,KAKAO_CH,84,4,378900.0
2025-03-22,KAKAO_alimtalk,KAKAO_alimtalk,83,2,283160.0
2025-03-22,LMS_ECOM,(none),5,0,0.0
2025-03-22,LMS_ECOM,LMS_ECOM,163,2,153700.0
2025-03-22,LMS_ECOM,banner,1,0,0.0
2025-03-22,LMS_ECOM,cpc,3,0,0.0
2025-03-22,bing,organic,19,0,0.0
2025-03-22,blog.naver.com,referral,1,0,0.0
2025-03-22,chatgpt.com,organic,1,0,0.0
2025-03-22,chatgpt.com,referral,1,0,0.0
2025-03-22,columbia.com,referral,8,0,0.0
2025-03-22,columbiamall.co.kr,referral,5,0,0.0
2025-03-22,columbiasportswear.ca,referral,1,0,0.0
2025-03-22,cr.shopping.naver.com,referral,7,0,0.0
2025-03-22,cr2.shopping.naver.com,referral,1,0,0.0
2025-03-22,criteo,banner,571,6,485750.0
2025-03-22,criteo,display,78,0,0.0
2025-03-22,dailytodaily.com,referral,1,0,0.0
2025-03-22,daum,organic,64,0,0.0
2025-03-22,era-prod.hiforce.net,referral,4,0,0.0
2025-03-22,facebook.com,referral,2,0,0.0
2025-03-22,gondor.shizhuang-inc.com,referral,1,0,0.0
2025-03-22,google,LMS_ECOM,1,0,0.0
2025-03-22,google,cpc,863,4,535200.0
2025-03-22,google,organic,194,3,294400.0
2025-03-22,instagram.com,referral,2,0,0.0
2025-03-22,kakao_coupon,kakao_coupon_welcom,6,2,108790.0
2025-03-22,l.facebook.com,referral,2,0,0.0
2025-03-22,l.instagram.com,referral,47,0,0.0
2025-03-22,link.naver.com,referral,1,0,0.0
2025-03-22,lm.facebook.com,referral,4,0,0.0
2025-03-22,m.blog.naver.com,referral,5,0,0.0
2025-03-22,m.danawa.com,referral,1,0,0.0
2025-03-22,m.facebook.com,referral,8,0,0.0
2025-03-22,m.naver.com,referral,3,2,596400.0
2025-03-22,m.place.naver.com,referral,3,0,0.0
2025-03-22,m.search.daum.net,referral,34,1,76660.0
2025-03-22,m.search.naver.com,referral,140,1,101000.0
2025-03-22,meta,banner,2141,7,1190310.0
2025-03-22,meta,cpc,1,0,0.0
2025-03-22,msearch.shopping.naver.com,referral,15,0,0.0
2025-03-22,naver,banner,1,0,0.0
2025-03-22,naver,cpc,8,0,0.0
2025-03-22,naver,organic,443,5,440850.0
2025-03-22,naver.com,referral,95,1,129600.0
2025-03-22,naverbs,LMS_ECOM,2,0,0.0
2025-03-22,naverbs,cpc,777,7,694370.0
2025-03-22,naverbs,organic,1,0,0.0
2025-03-22,naverbs,referral,1,0,0.0
2025-03-22,ntp.msn.com,referral,3,0,0.0
2025-03-22,pcmap.place.naver.com,referral,1,0,0.0
2025-03-22,quickgoldsilver.heystay100.com,referral,1,0,0.0
2025-03-22,review8.cre.ma,referral,3,0,0.0
2025-03-22,risk-bpo.shizhuang-inc.com,referral,2,0,0.0
2025-03-22,shushu17.tistory.com,referral,1,0,0.0
2025-03-22,youtube.com,referral,50,0,0.0
2025-03-23,(not set),(not set),1268,13,1546770.0
2025-03-23,Facebook,banner,16,0,0.0
2025-03-23,IGShopping,Social,213,0,0.0
2025-03-23,KAKAO_CH,(none),3,0,0.0
2025-03-23,KAKAO_CH,KAKAO_CH,107,6,555270.0
2025-03-23,KAKAO_alimtalk,(none),1,0,0.0
2025-03-23,KAKAO_alimtalk,KAKAO_CH,1,0,0.0
2025-03-23,KAKAO_alimtalk,KAKAO_alimtalk,88,5,416130.0
2025-03-23,LMS_ECOM,(none),2,0,0.0
2025-03-23,LMS_ECOM,LMS_ECOM,119,0,0.0
2025-03-23,LMS_ECOM,banner,2,0,0.0
2025-03-23,LMS_ECOM,cpc,1,0,0.0
2025-03-23,abcmart.5166.info,referral,2,0,0.0
2025-03-23,angel1000.com,referral,1,0,0.0
2025-03-23,bing,organic,29,1,182500.0
2025-03-23,chatgpt.com,organic,1,0,0.0
2025-03-23,columbia.com,referral,14,0,0.0
2025-03-23,columbiamall.co.kr,referral,4,0,0.0
2025-03-23,columbiamall.net,referral,1,0,0.0
2025-03-23,columbiasportswear.be,referral,1,0,0.0
2025-03-23,columbiasportswear.co.uk,referral,1,0,0.0
2025-03-23,cr.shopping.naver.com,referral,15,0,0.0
2025-03-23,cr2.shopping.naver.com,referral,1,0,0.0
2025-03-23,criteo,banner,538,10,961360.0
2025-03-23,criteo,display,71,0,0.0
2025-03-23,daum,organic,64,1,259000.0
2025-03-23,facebook.com,referral,3,0,0.0
2025-03-23,google,(none),1,1,31500.0
2025-03-23,google,cpc,950,4,560740.0
2025-03-23,google,organic,220,2,87000.0
2025-03-23,hk.search.yahoo.com,referral,2,0,0.0
2025-03-23,instagram.com,referral,2,0,0.0
2025-03-23,kakao_coupon,kakao_coupon_welcom,1,1,29000.0
2025-03-23,kkaesaem.tistory.com,referral,3,0,0.0
2025-03-23,l.facebook.com,referral,4,0,0.0
2025-03-23,l.instagram.com,referral,33,0,0.0
2025-03-23,link.naver.com,referral,8,0,0.0
2025-03-23,lm.facebook.com,referral,4,0,0.0
2025-03-23,m.blog.naver.com,referral,5,0,0.0
2025-03-23,m.facebook.com,referral,5,0,0.0
2025-03-23,m.keep.naver.com,referral,1,0,0.0
2025-03-23,m.naver.com,referral,1,0,0.0
2025-03-23,m.place.naver.com,referral,2,0,0.0
2025-03-23,m.search.daum.net,referral,38,1,96370.0
2025-03-23,m.search.naver.com,referral,147,1,156600.0
2025-03-23,meta,banner,2341,8,656040.0
2025-03-23,msearch.shopping.naver.com,referral,14,0,0.0
2025-03-23,naver,cpc,1,0,0.0
2025-03-23,naver,organic,559,7,1049890.0
2025-03-23,naver.com,referral,71,1,95670.0
2025-03-23,naverbs,LMS_ECOM,3,1,103550.0
2025-03-23,naverbs,cpc,900,16,1458940.0
2025-03-23,naverbs,organic,3,0,0.0
2025-03-23,naverbs,referral,1,0,0.0
2025-03-23,ntp.msn.com,referral,5,0,0.0
2025-03-23,prod.danawa.com,referral,1,0,0.0
2025-03-23,quickgoldsilver.heystay100.com,referral,1,0,0.0
2025-03-23,review8.cre.ma,referral,5,0,0.0
2025-03-23,search.zum.com,referral,2,0,0.0
2025-03-23,shopping.naver.com,referral,1,0,0.0
2025-03-23,yahoo,organic,2,0,0.0
2025-03-23,youtube.com,referral,114,0,0.0
2025-03-24,(not set),(not set),1334,14,1174860.0
2025-03-24,59.18.34.185,referral,1,0,0.0
2025-03-24,DM,email,1,0,0.0
2025-03-24,EDM,EDM,1,0,0.0
2025-03-24,Facebook,banner,35,0,0.0
2025-03-24,IGShopping,Social,134,0,0.0
2025-03-24,KAKAOMOMENT_mkt,TERMINAL,1,0,0.0
2025-03-24,KAKAO_CH,(none),3,0,0.0
2025-03-24,KAKAO_CH,KAKAO_CH,92,4,479400.0
2025-03-24,KAKAO_alimtalk,(none),1,0,0.0
2025-03-24,KAKAO_alimtalk,KAKAO_CH_MENU,1,0,0.0
2025-03-24,KAKAO_alimtalk,KAKAO_alimtalk,73,5,473570.0
2025-03-24,LMS_ECOM,(none),1,0,0.0
2025-03-24,LMS_ECOM,LMS_ECOM,116,2,208120.0
2025-03-24,LMS_ECOM,banner,3,0,0.0
2025-03-24,LMS_ECOM,cpc,1,0,0.0
2025-03-24,LMS_ECOM,organic,2,0,0.0
2025-03-24,abcmart.5166.info,referral,3,0,0.0
2025-03-24,angloinfo.com,referral,1,0,0.0
2025-03-24,bing,organic,31,0,0.0
2025-03-24,blog.naver.com,referral,2,0,0.0
2025-03-24,columbia.com,referral,10,0,0.0
2025-03-24,columbiamall.co.kr,referral,7,0,0.0
2025-03-24,cr.shopping.naver.com,referral,29,0,0.0
2025-03-24,cr2.shopping.naver.com,referral,1,0,0.0
2025-03-24,criteo,(none),1,0,0.0
2025-03-24,criteo,banner,652,3,344800.0
2025-03-24,criteo,display,93,1,48000.0
2025-03-24,daum,organic,102,2,169550.0
2025-03-24,duckduckgo,organic,2,0,0.0
2025-03-24,era-prod.hiforce.net,referral,1,0,0.0
2025-03-24,facebook.com,referral,9,0,0.0
2025-03-24,google,(none),3,0,0.0
2025-03-24,google,cpc,854,5,768000.0
2025-03-24,google,organic,206,1,43000.0
2025-03-24,hk.search.yahoo.com,referral,1,0,0.0
2025-03-24,instagram.com,referral,4,0,0.0
2025-03-24,kakao_coupon,kakao_coupon_welcom,2,1,103000.0
2025-03-24,l.facebook.com,referral,2,0,0.0
2025-03-24,l.instagram.com,referral,118,1,22970.0
2025-03-24,link.naver.com,referral,6,0,0.0
2025-03-24,lm.facebook.com,referral,3,0,0.0
2025-03-24,m.blog.naver.com,referral,4,0,0.0
2025-03-24,m.cafe.naver.com,referral,1,0,0.0
2025-03-24,m.facebook.com,referral,7,0,0.0
2025-03-24,m.naver.com,referral,1,0,0.0
2025-03-24,m.place.naver.com,referral,1,0,0.0
2025-03-24,m.search.daum.net,referral,38,0,0.0
2025-03-24,m.search.naver.com,referral,154,2,172600.0
2025-03-24,meta,banner,1967,4,419260.0
2025-03-24,msearch.shopping.naver.com,referral,12,0,0.0
2025-03-24,naver,cpc,18,0,0.0
2025-03-24,naver,organic,723,8,551050.0
2025-03-24,naver.com,referral,43,0,0.0
2025-03-24,naverbs,LMS_ECOM,4,0,0.0
2025-03-24,naverbs,cpc,722,14,1241790.0
2025-03-24,ntp.msn.com,referral,8,0,0.0
2025-03-24,prod.danawa.com,referral,1,0,0.0
2025-03-24,quickgoldsilver.heystay100.com,referral,1,0,0.0
2025-03-24,review8.cre.ma,referral,3,0,0.0
2025-03-24,risk-bpo.shizhuang-inc.com,referral,2,0,0.0
2025-03-24,search.zum.com,referral,1,0,0.0
2025-03-24,shushu17.tistory.com,referral,1,0,0.0
2025-03-24,statics.teams.cdn.office.net,referral,13,0,0.0
2025-03-24,sun-mong.tistory.com,referral,1,0,0.0
2025-03-24,theriver.columbia.com,referral,1,0,0.0
2025-03-24,web1.columbiakorea.co.kr,referral,2,0,0.0
2025-03-24,youtube.com,referral,287,0,0.0
2025-03-24,zcn1vv0kpeou.feishu.cn,referral,2,0,0.0
2025-03-24,zum.com,referral,1,0,0.0
2025-03-25,(not set),(not set),1198,6,586800.0
2025-03-25,11st.co.kr,referral,1,0,0.0
2025-03-25,2.mindfree23.com,referral,1,0,0.0
2025-03-25,DM,email,2,0,0.0
2025-03-25,EDM,EDM,1,0,0.0
2025-03-25,Facebook,banner,11,0,0.0
2025-03-25,IGShopping,Social,94,0,0.0
2025-03-25,KAKAOMOMENT_mkt,TERMINAL,1,0,0.0
2025-03-25,KAKAO_CH,KAKAO_CH,98,1,59000.0
2025-03-25,KAKAO_alimtalk,KAKAO_CH,3,0,0.0
2025-03-25,KAKAO_alimtalk,KAKAO_alimtalk,80,3,366340.0
2025-03-25,KAKAO_chatbot,KAKAO_chatbot,1,0,0.0
2025-03-25,LMS_ECOM,(none),1,0,0.0
2025-03-25,LMS_ECOM,LMS_ECOM,91,0,0.0
2025-03-25,LMS_ECOM,organic,2,0,0.0
2025-03-25,abcmart.5166.info,referral,2,0,0.0
2025-03-25,angel1000.com,referral,1,0,0.0
2025-03-25,bing,organic,38,0,0.0
2025-03-25,blog.naver.com,referral,2,0,0.0
2025-03-25,bujalab.com,referral,2,0,0.0
2025-03-25,cafe.naver.com,referral,1,0,0.0
2025-03-25,chatgpt.com,referral,1,0,0.0
2025-03-25,columbia.com,referral,8,0,0.0
2025-03-25,columbiamall.co.kr,referral,2,0,0.0
2025-03-25,columbiasportswear.ch,referral,1,0,0.0
2025-03-25,cr.shopping.naver.com,referral,31,0,0.0
2025-03-25,cr2.shopping.naver.com,referral,5,0,0.0
2025-03-25,criteo,banner,643,9,1231920.0
2025-03-25,criteo,display,100,0,0.0
2025-03-25,dailytodaily.com,referral,1,0,0.0
2025-03-25,daum,organic,99,0,0.0
2025-03-25,duckduckgo,organic,4,0,0.0
2025-03-25,era-prod.hiforce.net,referral,2,0,0.0
2025-03-25,facebook.com,referral,10,0,0.0
2025-03-25,google,(none),1,0,0.0
2025-03-25,google,cpc,785,2,1455300.0
2025-03-25,google,organic,214,2,177000.0
2025-03-25,hypebeast.kr,referral,1,0,0.0
2025-03-25,instagram.com,referral,5,0,0.0
2025-03-25,kakao_coupon,kakao_coupon_welcom,2,0,0.0
2025-03-25,l.facebook.com,referral,2,1,138600.0
2025-03-25,l.instagram.com,referral,63,1,194300.0
2025-03-25,link.naver.com,referral,4,0,0.0
2025-03-25,lm.facebook.com,referral,4,0,0.0
2025-03-25,localhost:8080,referral,2,0,0.0
2025-03-25,m.blog.naver.com,referral,3,0,0.0
2025-03-25,m.facebook.com,referral,7,1,71600.0
2025-03-25,m.keep.naver.com,referral,1,0,0.0
2025-03-25,m.naver.com,referral,1,0,0.0
2025-03-25,m.place.naver.com,referral,1,0,0.0
2025-03-25,m.search.daum.net,referral,27,0,0.0
2025-03-25,m.search.naver.com,referral,118,6,534570.0
2025-03-25,meta,banner,1814,11,1101000.0
2025-03-25,msearch.shopping.naver.com,referral,12,0,0.0
2025-03-25,naver,(none),1,0,0.0
2025-03-25,naver,cpc,12,0,0.0
2025-03-25,naver,organic,744,16,1538790.0
2025-03-25,naver.com,referral,54,0,0.0
2025-03-25,naverbs,LMS_ECOM,4,0,0.0
2025-03-25,naverbs,cpc,634,17,2204670.0
2025-03-25,newswp.net,referral,1,0,0.0
2025-03-25,ntp.msn.com,referral,2,0,0.0
2025-03-25,pcmap.place.naver.com,referral,2,0,0.0
2025-03-25,quickgoldsilver.heystay100.com,referral,2,0,0.0
2025-03-25,statics.teams.cdn.office.net,referral,8,0,0.0
2025-03-25,sun-mong.tistory.com,referral,1,0,0.0
2025-03-25,todayfortune.co.kr,referral,1,0,0.0
2025-03-25,weberp.columbia.com,referral,1,0,0.0
2025-03-25,yahoo,organic,1,0,0.0
2025-03-25,youtube.com,referral,712,3,351300.0
2025-03-26,(not set),(not set),1215,6,561700.0
2025-03-26,11st.co.kr,referral,2,0,0.0
2025-03-26,DM,email,1,0,0.0
2025-03-26,EDM,EDM,2,0,0.0
2025-03-26,Facebook,banner,13,0,0.0
2025-03-26,IGShopping,Social,78,0,0.0
2025-03-26,KAKAO_CH,KAKAO_CH,87,1,192780.0
2025-03-26,KAKAO_alimtalk,KAKAO_CH,1,0,0.0
2025-03-26,KAKAO_alimtalk,KAKAO_alimtalk,57,2,319300.0
2025-03-26,LMS_ECOM,(none),3,0,0.0
2025-03-26,LMS_ECOM,LMS_ECOM,79,1,55000.0
2025-03-26,LMS_ECOM,cpc,2,0,0.0
2025-03-26,abcmart.5166.info,referral,2,0,0.0
2025-03-26,alohafind.com,referral,1,0,0.0
2025-03-26,bing,organic,16,0,0.0
2025-03-26,bit.ly,referral,1,0,0.0
2025-03-26,blog.naver.com,referral,3,0,0.0
2025-03-26,brandconnect.naver.com,referral,42,0,0.0
2025-03-26,columbia.com,referral,14,0,0.0
2025-03-26,columbiamall.co.kr,referral,1,0,0.0
2025-03-26,cr.shopping.naver.com,referral,22,0,0.0
2025-03-26,cr2.shopping.naver.com,referral,1,0,0.0
2025-03-26,criteo,banner,615,12,1418660.0
2025-03-26,criteo,display,59,0,0.0
2025-03-26,daum,organic,95,2,273570.0
2025-03-26,duckduckgo,organic,1,0,0.0
2025-03-26,facebook.com,referral,4,0,0.0
2025-03-26,google,(none),3,0,0.0
2025-03-26,google,cpc,858,2,162000.0
2025-03-26,google,organic,171,2,74550.0
2025-03-26,kakao_coupon,kakao_coupon_welcom,2,1,53000.0
2025-03-26,l.facebook.com,referral,6,0,0.0
2025-03-26,l.instagram.com,referral,25,0,0.0
2025-03-26,link.naver.com,referral,4,0,0.0
2025-03-26,lm.facebook.com,referral,1,0,0.0
2025-03-26,m.blog.naver.com,referral,3,0,0.0
