brand,source_url,product_url,name,description,price_text,original_price_text,image_url,sold_out_text,gender_text,season_text,source_category,source_category_url,breadcrumb_text,plp_item_category,plp_gender,listing_name,listing_price_text,listing_image_url,crawled_at
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/685978,아크테릭스코리아 : 아톰 SV 후디 여성,VITALITY 색상의 로고는 흰색 입니다.,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/685980,아크테릭스코리아 : 아톰 재킷 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686008,아크테릭스코리아 : 감마 후디 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/685965,아크테릭스코리아 : 프로톤 후디 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686123,아크테릭스코리아 : 로 짚 넥 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686121,아크테릭스코리아 : 테마 써멀 크루 넥 셔츠 LS 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686120,아크테릭스코리아 : 테마 써멀 후디 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686119,아크테릭스코리아 : 룰라 T-셔츠 SS 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686108,아크테릭스코리아 : 카이어나이트 베이스레이어 짚 넥 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686106,아크테릭스코리아 : 카이어나이트 베이스레이어 크루 넥 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
