event_dt,channel_group,media_family,source,medium,campaign,content,term,sessions,users,signups,signup_cvr,avg_signup_user_pv,signup_to_buyers,buyers,buy_cvr,purchase_events,purchase,revenue,aov_per_buyer,pv_per_user
2026-08-04,2. Paid Ad,Naver,naver,cpc,naversa_pc,goods,콜럼비아양말,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_pc,thumbnail1,콜럼비아등산화,1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naversa_mo,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,homelink,콜롬비아티셔츠,1,1,0,0.0,,0,0,0.0,0,0,0.0,,17.0
2026-08-04,2. Paid Ad,Naver,m.search.naver.com,cpc,naversa_mo,콜롬비아등산화,hikingshoes,1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2026-08-04,2. Paid Ad,Naver,m.search.naver.com,cpc,naversa_mo,콜롬비아백팩,backpack,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,brandnews,컬럼비아모자,1,1,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2026-08-04,2. Paid Ad,Naver,naver,cpc,naversa_mo,img_sub_3,brand,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,tab1-thumbnail1,콜럼비아,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,homelink,컬럼비아티셔츠,1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2026-08-04,2. Paid Ad,Naver,naver,cpc,sa,0,콜롬비아,1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2026-08-04,2. Paid Ad,Naver,naver,cpc,naversa_mo,padded,콜롬비아패딩,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,thumbnail5,콜럼비아,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,2. Paid Ad,Naver,naver,cpc,naver_brandsearch_pc,sub2,컬럼비아,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-08-04,2. Paid Ad,Naver,m.search.naver.com,cpc,naver_brandsearch_mobile,thumbnail4,콜럼비아백팩,1,1,0,0.0,,0,0,0.0,0,0,0.0,,6.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_pc,title,컬럼비아티셔츠,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,tab1-thumbnail2,컬럼비아,1,1,0,0.0,,0,1,100.0,1,1,26000.0,26000.0,52.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,homelink,콜럼비아등산화,1,1,0,0.0,,0,0,0.0,0,0,0.0,,11.0
2026-08-04,2. Paid Ad,Naver,naver,cpc,naversa_pc,컬럼비아코리아,brand,1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2026-08-04,2. Paid Ad,Naver,naver,cpc,naversa_mo,img_sub_1,brand,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_pc,homelink,콜롬비아반팔,1,1,0,0.0,,0,0,0.0,0,0,0.0,,6.0
2026-08-04,2. Paid Ad,Naver,m.search.naver.com,cpc,naversa_mo,콜롬비아등산바지,pants,1,1,0,0.0,,0,0,0.0,0,0,0.0,,9.0
2026-08-04,2. Paid Ad,Naver,m.search.naver.com,cpc,naversa_mo,컬럼비아바지,pants,1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2026-08-04,2. Paid Ad,Naver,m.search.naver.com,cpc,naversa_mo,컬럼비아가방,backpack,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,homelink,컬럼비아바지,1,1,0,0.0,,0,0,0.0,0,0,0.0,,9.0
2026-08-04,2. Paid Ad,Naver,m.search.naver.com,cpc,naversa_mo,shirts,콜롬비아옴니프리즈반팔티남성,1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_pc,title,컬럼비아샌들,1,1,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2026-08-04,2. Paid Ad,Naver,m.search.naver.com,cpc,naver_brandsearch_mobile,thumbnail4,컬럼비아백팩,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-08-04,2. Paid Ad,Naver,naver,cpc,naversa_pc,shirts,(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_pc,subcontent1,콜롬비아샌들,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,2. Paid Ad,Naver,daum,cpc,naversa_pc,컬럼비아남성트레킹화,hikingshoes,1,1,0,0.0,,0,0,0.0,0,0,0.0,,9.0
2026-08-04,2. Paid Ad,Naver,daum,cpc,naversa_pc,(not set),hikingshoes,1,1,0,0.0,,0,0,0.0,0,0,0.0,,56.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,image,콜롬비아반바지,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-08-04,2. Paid Ad,Naver,naver,cpc,naversa_pc,goods,컬럼비아모자,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_pc,homelink,콜롬비아바지,1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2026-08-04,2. Paid Ad,Naver,m.search.naver.com,cpc,naversa_mo,brand,imgsub_women,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_pc,thumbnail1,컬럼비아,1,1,0,0.0,,0,0,0.0,0,0,0.0,,9.0
2026-08-04,2. Paid Ad,Naver,naver,cpc,naversa_pc,(not set),backpack,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-08-04,2. Paid Ad,Naver,bing,cpc,naversa_pc,shirts,(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,2. Paid Ad,Naver,naver,cpc,naversa_pc,컬럼비아가방,backpack,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-08-04,2. Paid Ad,Naver,naver,cpc,naversa_pc,컬럼비아할인,brand,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_pc,homelink,콜롬비아신발,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,image,콜롬비아샌들,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,2. Paid Ad,Naver,naver,cpc,naversa_pc,goods,콜롬비아모자,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,2. Paid Ad,Naver,naver,cpc,naversa_pc,shirts,컬럼비아반팔티,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,2. Paid Ad,Naver,bing,cpc,naversa_pc,(not set),hikingshoes,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,2. Paid Ad,Other,univ20,da,creatorcrew,univ20_da,(not set),15,14,0,0.0,,0,0,0.0,0,0,0.0,,1.8
2026-08-04,2. Paid Ad,Other,chatgpt.com,ai-assistant,(ai-assistant),(not set),(not set),7,6,0,0.0,,0,0,0.0,0,0,0.0,,1.8
2026-08-04,3. Organic Traffic,Google,google,organic,(organic),(not set),(not provided),154,133,1,0.6,108.0,1,4,2.6,4,4,320340.0,80085.0,5.7
2026-08-04,3. Organic Traffic,Google,youtube,cpc,pfg,mimjigo,(not set),5,4,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,3. Organic Traffic,Google,youtube,cpc,pfg,mungjji,(not set),3,3,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,3. Organic Traffic,Google,youtube,live,pfp,mungjji,(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,3. Organic Traffic,Google,youtube,cpc,pfg,poongsandog,(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,3. Organic Traffic,Meta,m.facebook.com,referral,(referral),(not set),(not set),3,3,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,3. Organic Traffic,Meta,facebook.com,referral,(referral),(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,3. Organic Traffic,Naver,m.search.naver.com,referral,(referral),(not set),(not set),85,73,2,2.4,18.5,0,1,1.2,1,1,116250.0,116250.0,7.6
2026-08-04,3. Organic Traffic,Naver,naver,organic,(organic),(not set),(not provided),58,45,1,1.7,35.0,0,0,0.0,0,0,0.0,,8.3
2026-08-04,3. Organic Traffic,Naver,search.shopping.naver.com,referral,(referral),(not set),(not set),14,14,0,0.0,,0,1,7.1,1,1,39500.0,39500.0,6.4
2026-08-04,3. Organic Traffic,Naver,msearch.shopping.naver.com,referral,(referral),(not set),(not set),10,10,0,0.0,,0,0,0.0,0,0,0.0,,2.6
2026-08-04,3. Organic Traffic,Naver,cr.shopping.naver.com,referral,(referral),(not set),(not set),9,9,0,0.0,,0,0,0.0,0,0,0.0,,5.3
2026-08-04,3. Organic Traffic,Naver,m.search.naver.com,referral,naver_brandsearch_mobile,tab4-thumbnail4,컬럼비아,4,4,0,0.0,,0,0,0.0,0,0,0.0,,15.5
2026-08-04,3. Organic Traffic,Naver,m.search.naver.com,referral,naver_brandsearch_mobile,tab4-thumbnail4,컬럼비아모자,3,3,0,0.0,,0,0,0.0,0,0,0.0,,5.7
2026-08-04,3. Organic Traffic,Naver,naver.com,referral,(referral),(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,6.0
2026-08-04,3. Organic Traffic,Naver,m.blog.naver.com,referral,(referral),(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,3. Organic Traffic,Naver,link.naver.com,referral,(referral),(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,3. Organic Traffic,Naver,pcmap.place.naver.com,referral,(referral),(not set),(not set),2,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,3. Organic Traffic,Naver,m.search.naver.com,referral,naver_brandsearch_mobile,tab4-thumbnail4,콜럼비아,1,1,0,0.0,,0,0,0.0,0,0,0.0,,10.0
2026-08-04,3. Organic Traffic,Naver,m.search.naver.com,referral,naver_brandsearch_mobile,tab4-thumbnail4,콜롬비아샌들,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,3. Organic Traffic,Naver,m.search.naver.com,referral,naver_brandsearch_mobile,tab4-thumbnail4,컬럼비아반바지,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,3. Organic Traffic,Naver,m.search.naver.com,referral,naver_brandsearch_mobile,tab4-thumbnail4,콜롬비아등산화,1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2026-08-04,3. Organic Traffic,Naver,m.search.naver.com,referral,naver_brandsearch_mobile,tab4-thumbnail4,콜롬비아백팩,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,3. Organic Traffic,Naver,m.keep.naver.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,16.0
2026-08-04,3. Organic Traffic,Other,daum,organic,(organic),(not set),컬럼비아,19,16,0,0.0,,0,1,5.3,1,1,34500.0,34500.0,11.1
2026-08-04,3. Organic Traffic,Other,daum,organic,(organic),(not set),컬럼비아 스포츠웨어 코리아,17,16,0,0.0,,0,2,11.8,2,2,271790.0,135895.0,16.6
2026-08-04,3. Organic Traffic,Other,m.search.daum.net,referral,(referral),(not set),(not set),14,10,0,0.0,,0,1,7.1,1,1,139050.0,139050.0,10.1
2026-08-04,3. Organic Traffic,Other,daum,organic,(organic),(not set),콜롬비아 아웃도어,8,8,0,0.0,,0,0,0.0,0,0,0.0,,9.3
2026-08-04,3. Organic Traffic,Other,bing,organic,(organic),(not set),(not provided),6,6,0,0.0,,0,0,0.0,0,0,0.0,,10.0
2026-08-04,3. Organic Traffic,Other,teams.public.onecdn.static.microsoft,referral,(referral),(not set),(not set),5,2,0,0.0,,0,0,0.0,0,0,0.0,,14.0
2026-08-04,3. Organic Traffic,Other,daum,organic,(organic),(not set),콜롬비아,3,3,0,0.0,,0,0,0.0,0,0,0.0,,7.3
2026-08-04,3. Organic Traffic,Other,columbiamall.co.kr,referral,(referral),(not set),(not set),2,2,1,50.0,51.0,0,0,0.0,0,0,0.0,,26.0
2026-08-04,3. Organic Traffic,Other,columbiamall.kr,referral,(referral),(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,3. Organic Traffic,Other,daum,organic,(organic),(not set),콜럼비아,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,3. Organic Traffic,Other,lvpoiq4ue9.feishu.cn,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,3. Organic Traffic,Other,zcnj6hkor7h4.feishu.cn,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,3. Organic Traffic,Other,daum,organic,(organic),(not set),컬럼비아 백팩,1,1,0,0.0,,0,0,0.0,0,0,0.0,,27.0
2026-08-04,3. Organic Traffic,Other,theriver.columbia.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,4. Official SNS,Meta,instagram,story,0727_SUPPORTERS_PROGRAM,120252790979730385,MAIN,110,110,0,0.0,,0,0,0.0,0,0,0.0,,1.4
2026-08-04,4. Official SNS,Meta,instagram,story,0727_SUPPORTERS_PROGRAM,link_in_bio,MAIN,13,13,0,0.0,,0,0,0.0,0,0,0.0,,1.2
2026-08-04,4. Official SNS,Meta,instagram,story,0727_SUPPORTERS_PROGRAM,(not set),MAIN,4,3,0,0.0,,0,0,0.0,0,0,0.0,,2.7
2026-08-04,5. Owned Channel,EDM,edm,edm,0803_SUMMER_LAST_CHANCE,(not set),MAIN,135,115,0,0.0,,0,4,3.0,4,4,404450.0,101113.0,6.6
2026-08-04,5. Owned Channel,EDM,edm,edm,0803_SUMMER_LAST_CHANCE,(not set),Cove_Beach_Woven_SS,31,29,0,0.0,,0,1,3.2,1,1,42900.0,42900.0,5.6
2026-08-04,5. Owned Channel,EDM,edm,edm,0803_SUMMER_LAST_CHANCE,(not set),NEW_FOREST,27,24,0,0.0,,0,2,7.4,2,2,400300.0,200150.0,6.9
2026-08-04,5. Owned Channel,EDM,edm,edm,0803_SUMMER_LAST_CHANCE,(not set),DASH_TO_Graphic_Tee,24,22,0,0.0,,0,1,4.2,1,1,41060.0,41060.0,6.5
2026-08-04,5. Owned Channel,EDM,edm,edm,0803_SUMMER_LAST_CHANCE,(not set),Clearmont_II_Jacket,21,17,0,0.0,,0,1,4.8,1,1,32500.0,32500.0,5.2
2026-08-04,5. Owned Channel,EDM,edm,edm,0803_SUMMER_LAST_CHANCE,(not set),THRIVE_REVIVE_CLOG,14,13,0,0.0,,0,0,0.0,0,0,0.0,,5.4
2026-08-04,5. Owned Channel,EDM,edm,edm,0803_SUMMER_LAST_CHANCE,(not set),MEN,13,13,0,0.0,,0,0,0.0,0,0,0.0,,3.1
2026-08-04,5. Owned Channel,EDM,edm,edm,0803_SUMMER_LAST_CHANCE,(not set),LOGO,11,10,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2026-08-04,5. Owned Channel,EDM,email_mkt,email_mkt,Email_mkt,(not set),Email_Birthday,9,9,0,0.0,,0,0,0.0,0,0,0.0,,7.9
2026-08-04,5. Owned Channel,EDM,edm,edm,0803_SUMMER_LAST_CHANCE,(not set),WOMEN,6,5,0,0.0,,0,0,0.0,0,0,0.0,,5.8
2026-08-04,5. Owned Channel,EDM,edm,edm,0719_READY_FOR_THE_SUMMER_SHADE,(not set),HAT,2,2,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0803_SUMMER_LAST_CHANCE,(not set),Cove_Beach_Cropped_Pocket_Tee,2,2,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2026-08-04,5. Owned Channel,EDM,edm,cpc,컬럼비아_PMax,(not set),(not set),2,1,0,0.0,,0,0,0.0,0,0,0.0,,20.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0730_TRAIL_RUNNING,(not set),MAIN,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0715_READY_FOR_THE_VACATION,(not set),Utilizer_Print_Camp_Shirt,1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0715_READY_FOR_THE_VACATION,(not set),Backcast_IV_Water_Short,1,1,0,0.0,,0,0,0.0,0,0,0.0,,9.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0715_READY_FOR_THE_VACATION,(not set),MAIN,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,5. Owned Channel,EDM,edm,edm,EDM_TOP,(not set),EDM_Bag,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0726_OMNISHADE,(not set),LOGO,1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2026-08-04,5. Owned Channel,EDM,email_mkt,email_mkt,Email_mkt,(not set),Email_Join,1,1,0,0.0,,0,0,0.0,0,0,0.0,,14.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0726_OMNISHADE,(not set),SHADOW_CASTER,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0605,(not set),PRODUCT_A,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-08-04,5. Owned Channel,EDM,edm,edm,EDM_TOP,(not set),EDM_Logo,1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0730_TRAIL_RUNNING,(not set),KONOS_TRILLIUM_ATR,1,1,0,0.0,,0,0,0.0,0,0,0.0,,0.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0730_TRAIL_RUNNING,(not set),KONOS_TRAIL_ATR,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0622,(not set),C75BM1935063,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0607,(not set),MAIN_B,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0702_SEASON_OFF,(not set),COVE_BEACH_TEE,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0803_SUMMER_LAST_CHANCE=bag,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0603,(not set),C72YM663341_A,1,1,0,0.0,,0,0,0.0,0,0,0.0,,7.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0628_Ready_for_the_sun,(not set),C72XE9956348,1,1,0,0.0,,0,0,0.0,0,0,0.0,,6.0
2026-08-04,5. Owned Channel,EDM,edm,edm,0803_SUMMER_LAST_CHANCE,(not set),COUPONDOWNLOAD,1,1,0,0.0,,0,0,0.0,0,0,0.0,,9.0
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0728_OMNISHADE,(not set),(not set),46,43,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_260603_SEASONOFF,(not set),(not set),45,36,0,0.0,,0,1,2.2,1,1,29250.0,29250.0,11.0
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0730_OMNISHADE,(not set),(not set),21,21,0,0.0,,0,0,0.0,0,0,0.0,,6.6
2026-08-04,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),Birthday,21,20,0,0.0,,0,0,0.0,0,0,0.0,,8.9
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0211_NEW_MEN,(not set),(not set),18,18,0,0.0,,0,0,0.0,0,0,0.0,,5.1
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0730_SEASONOFF,(not set),(not set),14,12,1,7.1,47.0,1,1,7.1,1,1,53870.0,53870.0,11.5
2026-08-04,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_COUPONCLOSE,10,9,0,0.0,,0,0,0.0,0,0,0.0,,9.4
2026-08-04,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),CoupounDdayClosed,8,8,0,0.0,,0,0,0.0,0,0,0.0,,5.8
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0211_NEW_WOMEN,(not set),(not set),7,7,0,0.0,,0,0,0.0,0,0,0.0,,10.0
2026-08-04,5. Owned Channel,Kakao,kakao_fridnstalk,kakao_fridnstalk,KAKAO_FridnsTalk_CartSale,(not set),KAKAO_FridnsTalk_CartSale,7,4,0,0.0,,0,0,0.0,0,0,0.0,,10.0
2026-08-04,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_0623NEWMEMBERS_1,6,5,0,0.0,,0,0,0.0,0,0,0.0,,8.6
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0728_AMBASSADOR,(not set),(not set),3,3,0,0.0,,0,0,0.0,0,0,0.0,,7.7
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0730_HAZYJOURNEY,(not set),(not set),3,3,0,0.0,,0,0,0.0,0,0,0.0,,1.3
2026-08-04,5. Owned Channel,Kakao,kakao_alimtalk,(none),(direct),(not set),(not set),3,3,0,0.0,,0,0,0.0,0,0,0.0,,1.3
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_260626_RAINBOOTS,(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_0623NEWMEMBERS_2,2,1,0,0.0,,0,0,0.0,0,0,0.0,,17.0
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_260702_SEASONOFF2ND,(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,9.0
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0702_REVERSEDOWN,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-08-04,5. Owned Channel,Kakao,kakao_alimtalk,kakao_ch,KAKAO_CH_MENU_0211_NEW_MEN,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,17.0
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_260702_TELLURIX,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0507_EFW_STYLE2,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_260626_SANDAL,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2026-08-04,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_point,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_260702_REVERSE,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),PointReminder,1,1,0,0.0,,0,0,0.0,0,0,0.0,,27.0
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_alimtalk,KAKAO_alimtalk,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,12.0
2026-08-04,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),PointDdayClosed,1,1,0,0.0,,0,0,0.0,0,0,0.0,,9.0
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0507_SHANDAL,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,30.0
2026-08-04,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,0.0
2026-08-04,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_pointreview,1,1,0,0.0,,0,0,0.0,0,0,0.0,,9.0
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0730_TRAILRUN,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,7.0
2026-08-04,5. Owned Channel,Kakao,kakao_coupon,kakao_coupon_welcom,KAKAO_CH_event,(not set),kakao_coupon_welcom,1,1,1,100.0,30.0,0,0,0.0,0,0,0.0,,30.0
2026-08-04,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_1017_GoldenAutumn,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-08-04,5. Owned Channel,LMS,lms_ecom,lms_ecom,0803_Clearance,(not set),MAIN_PURCHASE,369,316,0,0.0,,0,8,2.2,8,8,804560.0,100570.0,8.7
2026-08-04,5. Owned Channel,LMS,lms_ecom,lms_ecom,0803_Clearance,(not set),MAIN_LOGIN,254,228,0,0.0,,0,2,0.8,2,2,140200.0,70100.0,5.9
2026-08-04,5. Owned Channel,LMS,lms_ecom,lms_ecom,0731_TRAIL_RUN,(not set),MAIN,77,55,0,0.0,,0,1,1.3,1,1,133920.0,133920.0,3.1
