order_date,member_grade_label,first_category,second_category,transition_buyers,second_orders,quantity,revenue
2024-11-28,FAMILY,라운드티,남성,2,2,2,202170
2024-11-28,FAMILY,라운드티,여성,1,1,1,104950
2024-11-28,FAMILY,라운드티,라운드티,1,1,1,45300
2024-11-28,FAMILY,반바지,남성,1,1,1,73400
2024-11-28,FAMILY,셋업,셋업,1,1,1,109900
2024-11-28,FAMILY,셋업,남성,2,2,2,105200
2024-11-28,FAMILY,셋업,라운드티,1,1,1,45300
2024-11-28,FAMILY,자켓/ 베스트,남성,1,1,1,347400
2024-11-28,SILVER,남성,셋업,1,1,1,119200
2024-11-29,FAMILY,UNKNOWN,남성,1,1,1,77400
2024-11-29,FAMILY,남성,남성,6,6,7,512720
2024-11-29,FAMILY,남성,여성,2,2,2,293905
2024-11-29,FAMILY,남성,셋업,1,1,1,89460
2024-11-29,FAMILY,남성,가방,1,1,1,63955
2024-11-29,FAMILY,볼캡,남성,1,1,1,142400
2024-11-29,FAMILY,셋업,남성,2,2,3,174170
2024-11-29,FAMILY,여성,셋업,1,1,1,89460
2024-11-29,FAMILY,하이킹,등산화,1,1,1,114930
2024-11-29,SILVER,남성,남성,1,1,2,328350
2024-11-30,FAMILY,가방,남성,1,1,1,42000
2024-11-30,FAMILY,긴바지,남성,1,1,1,164300
2024-11-30,FAMILY,남성,남성,9,9,9,861650
2024-11-30,FAMILY,남성,여성,1,1,1,51750
2024-11-30,FAMILY,남성,볼캡,1,1,1,30600
2024-11-30,FAMILY,등산화,남성,1,1,1,65380
2024-11-30,FAMILY,셋업,여성,1,1,1,35500
2024-11-30,FAMILY,여성,남성,2,2,2,96890
2024-11-30,FAMILY,여성,여성,1,1,1,35500
2024-11-30,FAMILY,자켓/ 베스트,남성,2,2,2,184400
2024-11-30,FAMILY,하이킹,남성,2,2,2,384810
2024-11-30,FAMILY,하이킹,셋업,1,1,1,62100
2024-11-30,FAMILY,하이킹,볼캡,1,1,1,44750
2024-11-30,SILVER,남성,남성,2,2,5,242990
2024-11-30,SILVER,등산화,남성,1,1,3,127040
2024-11-30,SILVER,라운드티,남성,1,1,2,115950
2024-11-30,SILVER,셋업,여성,1,1,1,148700
2024-11-30,SILVER,여성,여성,1,1,1,148700
2024-11-30,SILVER,하이킹,남성,1,1,2,115950
2024-12-01,FAMILY,가방,남성,1,1,1,143400
2024-12-01,FAMILY,긴바지,자켓/ 베스트,1,1,1,152860
2024-12-01,FAMILY,긴바지,남성,1,1,1,20500
2024-12-01,FAMILY,남성,남성,48,48,61,4085675
2024-12-01,FAMILY,남성,여성,4,4,4,524550
2024-12-01,FAMILY,남성,가방,4,4,4,284340
2024-12-01,FAMILY,남성,하이킹,2,2,2,168540
2024-12-01,FAMILY,남성,자켓/ 베스트,1,1,1,152860
2024-12-01,FAMILY,남성,셋업,1,1,1,121900
2024-12-01,FAMILY,남성,볼캡,3,3,3,95220
2024-12-01,FAMILY,남성,라운드티,1,1,1,32850
2024-12-01,FAMILY,라운드티,남성,3,3,4,524970
2024-12-01,FAMILY,라운드티,라운드티,1,1,1,34990
2024-12-01,FAMILY,미드/롱다운,남성,1,1,1,327400
2024-12-01,FAMILY,반바지,하이킹,1,1,1,130000
2024-12-01,FAMILY,반바지,남성,1,1,2,17310
2024-12-01,FAMILY,방수자켓,남성,1,1,1,22390
2024-12-01,FAMILY,볼캡,볼캡,1,1,1,45000
2024-12-01,FAMILY,볼캡,라운드티,1,1,1,41300
2024-12-01,FAMILY,셋업,남성,4,4,6,321660
2024-12-01,FAMILY,셋업,셋업,1,1,1,81750
2024-12-01,FAMILY,여성,여성,3,3,3,393430
2024-12-01,FAMILY,여성,셋업,1,1,1,121900
2024-12-01,FAMILY,여성,남성,3,3,3,120760
2024-12-01,FAMILY,여성,가방,1,1,1,74200
2024-12-01,FAMILY,여성,볼캡,2,2,2,67960
2024-12-01,FAMILY,인터체인지 (3 in 1),남성,2,2,3,138370
2024-12-01,FAMILY,자켓/ 베스트,남성,1,1,1,143650
2024-12-01,FAMILY,자켓/베스트,여성,1,1,1,32830
2024-12-01,FAMILY,크로스/토트백,남성,1,1,1,12990
2024-12-01,FAMILY,트레일러닝,트레일러닝,1,1,1,75650
2024-12-01,FAMILY,트레일러닝,남성,1,1,1,24000
2024-12-01,FAMILY,폴로티/집업,남성,1,1,2,26630
2024-12-01,FAMILY,하이킹,남성,3,3,4,113130
2024-12-01,FAMILY,하이킹,하이킹,1,1,1,103450
2024-12-01,SILVER,라운드티,남성,1,1,1,103140
2024-12-01,TITANIUM,남성,남성,1,1,1,347400
2024-12-02,FAMILY,UNKNOWN,남성,1,1,2,198300
2024-12-02,FAMILY,가방,남성,1,1,1,6730
2024-12-02,FAMILY,긴바지,남성,1,1,3,229599
2024-12-02,FAMILY,긴바지,하이킹,1,1,1,137000
2024-12-02,FAMILY,긴바지,맨투맨/후드티,1,1,1,69300
2024-12-02,FAMILY,남성,남성,18,18,21,1786909
2024-12-02,FAMILY,남성,여성,4,4,5,524580
2024-12-02,FAMILY,남성,UNKNOWN,2,2,2,165720
2024-12-02,FAMILY,남성,하이킹,1,1,1,137000
2024-12-02,FAMILY,남성,긴바지,1,1,1,116570
2024-12-02,FAMILY,남성,맨투맨/후드티,1,1,1,69300
2024-12-02,FAMILY,라운드티,남성,2,2,5,271109
2024-12-02,FAMILY,라운드티,하이킹,1,1,1,137000
2024-12-02,FAMILY,라운드티,맨투맨/후드티,1,1,1,69300
2024-12-02,FAMILY,라운드티,여성,1,1,1,59460
2024-12-02,FAMILY,반바지,남성,1,1,3,229599
2024-12-02,FAMILY,반바지,하이킹,1,1,1,137000
2024-12-02,FAMILY,반바지,맨투맨/후드티,1,1,1,69300
2024-12-02,FAMILY,방수자켓,남성,1,1,1,95200
2024-12-02,FAMILY,셋업,하이킹,1,1,1,120430
2024-12-02,FAMILY,셋업,셋업,1,1,2,112300
2024-12-02,FAMILY,여성,남성,4,4,4,413770
2024-12-02,FAMILY,자켓/베스트,남성,1,1,1,128220
2024-12-02,SILVER,남성,남성,1,1,2,177480
2024-12-02,SILVER,미드/롱다운,남성,1,1,1,139200
2024-12-03,FAMILY,남성,남성,6,6,7,701480
2024-12-03,FAMILY,남성,부츠,1,1,1,97300
2024-12-03,FAMILY,남성,볼캡,1,1,1,60000
2024-12-03,FAMILY,남성,여성,1,1,1,58420
2024-12-03,FAMILY,남성,셋업,1,1,1,49640
2024-12-03,FAMILY,라운드티,남성,2,2,3,80940
2024-12-03,FAMILY,라운드티,여성,1,1,1,66100
2024-12-03,FAMILY,바람막이,부츠,1,1,1,97300
2024-12-03,FAMILY,반바지,남성,1,1,1,272540
2024-12-03,FAMILY,반바지,여성,1,1,1,67870
2024-12-03,FAMILY,여성,남성,2,2,3,80940
2024-12-03,FAMILY,여성,여성,1,1,1,66100
2024-12-03,FAMILY,폴로티/집업,라운드티,1,1,1,38490
2024-12-03,FAMILY,하이킹,남성,2,2,2,232470
2024-12-04,FAMILY,남성,남성,10,10,11,894700
2024-12-04,FAMILY,남성,하이킹,1,1,1,137000
2024-12-04,FAMILY,남성,여성,1,1,1,100350
2024-12-04,FAMILY,미드/롱다운,남성,1,1,1,114350
2024-12-04,FAMILY,여성,남성,3,3,4,53050
2024-12-04,GOLD,남성,남성,1,1,2,79000
2024-12-05,FAMILY,남성,남성,2,2,2,407240
2024-12-05,FAMILY,라운드티,라운드티,1,1,1,24520
2024-12-05,FAMILY,바람막이,남성,1,1,1,136330
2024-12-05,FAMILY,셋업,남성,1,1,1,10350
2024-12-05,FAMILY,여성,여성,1,1,1,55300
2024-12-05,SILVER,여성,남성,1,1,1,216850
2024-12-05,SILVER,하이킹,남성,1,1,1,30000
2024-12-06,FAMILY,UNKNOWN,남성,1,1,1,260000
2024-12-06,FAMILY,가방,남성,1,1,1,69000
2024-12-06,FAMILY,남성,남성,13,13,16,2144490
2024-12-06,FAMILY,남성,부츠,1,1,1,269000
2024-12-06,FAMILY,남성,긴바지,1,1,1,161000
2024-12-06,FAMILY,남성,볼캡,1,1,1,57340
2024-12-06,FAMILY,남성,자켓/ 베스트,1,1,1,48550
2024-12-06,FAMILY,등산화,남성,1,1,1,109300
2024-12-06,FAMILY,라운드티,남성,3,3,3,115850
2024-12-06,FAMILY,셋업,남성,1,1,1,108350
2024-12-06,FAMILY,셋업,셋업,1,1,1,46580
2024-12-06,FAMILY,여성,남성,2,2,2,353250
2024-12-06,FAMILY,하이킹,남성,1,1,1,125300
2024-12-06,GOLD,남성,남성,1,1,1,27000
2024-12-06,SILVER,UNKNOWN,남성,1,1,2,138000
2024-12-06,SILVER,남성,남성,2,2,2,192920
2024-12-06,SILVER,자켓/ 베스트,남성,1,1,1,67620
2024-12-07,FAMILY,가방,남성,1,1,1,139300
2024-12-07,FAMILY,남성,남성,3,3,3,323370
2024-12-07,FAMILY,남성,여성,1,1,1,47300
2024-12-07,FAMILY,라운드티,남성,1,1,1,109440
2024-12-07,FAMILY,여성,긴바지,1,1,1,125300
2024-12-07,FAMILY,여성,여성,1,1,1,52270
2024-12-08,FAMILY,UNKNOWN,남성,1,1,1,60100
2024-12-08,FAMILY,남성,남성,9,9,10,1050990
2024-12-08,FAMILY,남성,UNKNOWN,2,2,2,489450
2024-12-08,FAMILY,남성,패딩/슬림다운,1,1,1,157180
2024-12-08,FAMILY,남성,액세서리,1,1,1,10210
2024-12-08,FAMILY,라운드티,패딩/슬림다운,1,1,1,157180
2024-12-08,FAMILY,스니커즈,UNKNOWN,1,1,1,448250
2024-12-08,FAMILY,스니커즈,남성,1,1,1,98620
2024-12-08,FAMILY,여성,남성,2,2,2,149650
2024-12-08,FAMILY,자켓/ 베스트,자켓/ 베스트,1,1,4,212000
2024-12-08,FAMILY,자켓/ 베스트,남성,1,1,1,160790
2024-12-08,SILVER,UNKNOWN,남성,1,1,1,159000
2024-12-08,SILVER,라운드티,여성,1,1,3,172640
2024-12-08,SILVER,라운드티,남성,1,1,2,100090
2024-12-08,SILVER,라운드티,맨투맨/후드티,1,1,1,55670
2024-12-08,SILVER,여성,여성,1,1,3,172640
2024-12-08,SILVER,여성,남성,1,1,2,100090
2024-12-08,SILVER,여성,맨투맨/후드티,1,1,1,55670
2024-12-09,FAMILY,UNKNOWN,남성,1,1,1,49000
2024-12-09,FAMILY,긴바지,남성,2,2,2,102890
2024-12-09,FAMILY,남성,남성,9,9,10,794790
2024-12-09,FAMILY,남성,하이킹,1,1,1,137000
2024-12-09,FAMILY,남성,폴로티/집업,1,1,1,64620
2024-12-09,FAMILY,남성,여성,1,1,1,61200
2024-12-09,FAMILY,남성,액세서리,1,1,1,11000
2024-12-09,FAMILY,라운드티,남성,2,2,2,192990
2024-12-09,FAMILY,라운드티,액세서리,1,1,1,11000
2024-12-09,FAMILY,상의,남성,1,1,1,90950
2024-12-09,FAMILY,셋업,남성,1,1,1,90950
2024-12-09,FAMILY,액세서리,남성,1,1,1,90300
2024-12-09,FAMILY,여성,남성,1,1,1,101750
2024-12-09,FAMILY,하이킹,남성,1,1,2,204300
2024-12-09,SILVER,UNKNOWN,남성,1,1,1,260000
2024-12-09,SILVER,남성,남성,1,1,1,260000
2024-12-10,FAMILY,남성,남성,6,6,6,611450
2024-12-10,FAMILY,남성,여성,1,1,1,51880
2024-12-10,FAMILY,미드/롱다운,남성,1,1,3,214020
2024-12-10,FAMILY,자켓/ 베스트,폴로티/집업,1,1,1,66810
2024-12-10,SILVER,긴바지,남성,1,1,1,121660
2024-12-10,SILVER,긴바지,폴로티/집업,1,1,1,60530
2024-12-10,SILVER,남성,남성,1,1,1,121660
2024-12-10,SILVER,남성,폴로티/집업,1,1,1,60530
2024-12-10,SILVER,셋업,남성,1,1,1,121660
2024-12-10,SILVER,셋업,폴로티/집업,1,1,1,60530
2024-12-11,FAMILY,긴바지,남성,3,3,3,412200
2024-12-11,FAMILY,긴바지,등산화,1,1,1,131000
2024-12-11,FAMILY,긴바지,맨투맨/후드티,1,1,1,65450
2024-12-11,FAMILY,긴바지,여성,1,1,3,31030
2024-12-11,FAMILY,남성,남성,9,9,9,992090
2024-12-11,FAMILY,남성,하이킹,1,1,2,264000
2024-12-11,FAMILY,남성,등산화,1,1,1,131000
2024-12-11,FAMILY,남성,맨투맨/후드티,1,1,1,65450
2024-12-11,FAMILY,남성,여성,1,1,3,31030
2024-12-11,FAMILY,라운드티,남성,1,1,1,145030
2024-12-11,FAMILY,미드/롱다운,미드/롱다운,1,1,1,447200
2024-12-11,FAMILY,반바지,남성,1,1,1,113870
2024-12-11,FAMILY,여성,여성,1,1,1,217030
2024-12-11,FAMILY,여성,남성,1,1,1,119200
2024-12-11,FAMILY,자켓/ 베스트,남성,1,1,1,63200
2024-12-11,GOLD,남성,남성,1,1,1,44000
2024-12-11,SILVER,캐주얼,긴바지,1,1,1,151000
2024-12-12,FAMILY,UNKNOWN,남성,1,1,1,97300
2024-12-12,FAMILY,가방,남성,1,1,1,97300
2024-12-12,FAMILY,긴바지,남성,1,1,1,119200
2024-12-12,FAMILY,남성,남성,6,6,6,349920
2024-12-12,FAMILY,남성,여성,1,1,1,8830
2024-12-12,FAMILY,라운드티,남성,2,2,2,108100
2024-12-12,FAMILY,여성,남성,1,1,2,77190
2024-12-12,FAMILY,여성,볼캡,1,1,1,43600
2024-12-12,GOLD,남성,남성,1,1,1,94470
2024-12-12,SILVER,긴바지,남성,1,1,1,103820
2024-12-13,FAMILY,남성,남성,12,12,14,1279120
2024-12-13,FAMILY,볼캡,남성,1,1,1,49680
2024-12-13,FAMILY,액세서리,남성,1,1,1,39200
2024-12-13,FAMILY,여성,남성,2,2,2,165140
2024-12-13,SILVER,남성,셋업,1,1,1,104390
2024-12-13,SILVER,여성,셋업,1,1,1,104390
2024-12-14,FAMILY,남성,남성,5,5,9,504700
2024-12-14,FAMILY,남성,하이킹,1,1,1,132000
2024-12-14,FAMILY,남성,부츠,1,1,1,111300
2024-12-14,FAMILY,남성,자켓/베스트,1,1,1,62300
2024-12-14,FAMILY,등산화,여성,1,1,1,58200
2024-12-14,FAMILY,상의,남성,1,1,1,53200
2024-12-14,FAMILY,셋업,남성,1,1,5,290000
2024-12-14,FAMILY,셋업,부츠,1,1,1,111300
2024-12-14,FAMILY,셋업,자켓/베스트,1,1,1,62300
2024-12-15,FAMILY,남성,남성,7,7,9,1224840
2024-12-15,FAMILY,남성,가방,1,1,1,80060
2024-12-15,FAMILY,남성,여성,1,1,1,52000
2024-12-15,FAMILY,여성,남성,3,3,4,347100
2024-12-15,FAMILY,여성,여성,1,1,1,39500
2024-12-15,FAMILY,하이킹,남성,1,1,1,289170
2024-12-16,FAMILY,긴바지,남성,1,1,1,119740
2024-12-16,FAMILY,남성,남성,5,5,5,483390
2024-12-16,FAMILY,남성,자켓/베스트,1,1,1,109000
2024-12-16,FAMILY,남성,셋업,1,1,1,97300
2024-12-16,FAMILY,라운드티,남성,2,2,2,143260
2024-12-16,FAMILY,미드/롱다운,남성,1,1,1,27830
2024-12-16,FAMILY,셋업,셋업,2,2,2,229600
2024-12-16,FAMILY,셋업,남성,3,3,4,121490
2024-12-16,FAMILY,액세서리,남성,1,1,1,31200
2024-12-16,FAMILY,여성,남성,3,3,3,308820
2024-12-16,FAMILY,여성,셋업,1,1,1,132300
2024-12-17,FAMILY,남성,남성,5,5,6,329110
2024-12-17,FAMILY,볼캡,남성,1,1,1,27000
2024-12-17,FAMILY,하이킹,남성,1,1,1,153300
2024-12-18,FAMILY,긴바지,셋업,1,1,1,116160
2024-12-18,FAMILY,긴바지,여성,1,1,1,116150
2024-12-18,FAMILY,남성,미드/롱다운,1,1,1,384300
2024-12-18,FAMILY,남성,남성,4,4,6,208160
2024-12-18,FAMILY,미드/롱다운,부츠,1,1,1,72700
2024-12-18,FAMILY,부츠,남성,1,1,2,21100
2024-12-18,FAMILY,여성,셋업,1,1,1,116160
2024-12-18,FAMILY,여성,여성,1,1,1,116150
2024-12-18,FAMILY,하이킹,하이킹,1,1,1,137000
2024-12-18,FAMILY,하이킹,남성,1,1,2,56940
2024-12-18,SILVER,남성,남성,1,1,1,129000
2024-12-19,FAMILY,남성,남성,10,10,14,1107140
2024-12-19,FAMILY,남성,UNKNOWN,1,1,1,445650
2024-12-19,FAMILY,남성,미드/롱다운,1,1,1,444850
2024-12-19,FAMILY,남성,패딩/슬림다운,1,1,1,167300
2024-12-19,FAMILY,남성,여성,1,1,1,5500
2024-12-19,FAMILY,라운드티,남성,1,1,1,129300
2024-12-19,FAMILY,바람막이,남성,1,1,1,68000
2024-12-19,FAMILY,볼캡,남성,1,1,1,132300
2024-12-19,FAMILY,부츠,남성,1,1,2,94400
2024-12-19,FAMILY,액세서리,남성,1,1,1,59000
2024-12-19,FAMILY,여성,패딩/슬림다운,1,1,1,167300
2024-12-19,FAMILY,여성,남성,1,1,2,94400
2024-12-19,FAMILY,패딩/슬림다운,패딩/슬림다운,1,1,1,167300
2024-12-19,FAMILY,하이킹,남성,1,1,1,87300
2024-12-20,FAMILY,UNKNOWN,남성,1,1,1,34000
2024-12-20,FAMILY,남성,남성,5,5,8,491010
2024-12-20,FAMILY,남성,여성,1,1,1,48470
2024-12-20,FAMILY,버킷/부니,남성,1,1,2,112500
2024-12-20,FAMILY,여성,남성,1,1,1,124940
2024-12-21,FAMILY,UNKNOWN,남성,1,1,2,318000
2024-12-21,FAMILY,남성,남성,5,5,5,339370
2024-12-21,FAMILY,남성,셋업,1,1,1,103800
2024-12-21,FAMILY,등산화,등산화,1,1,1,125870
2024-12-21,FAMILY,라운드티,남성,3,3,3,271220
2024-12-21,FAMILY,바람막이,남성,1,1,1,116490
2024-12-21,FAMILY,여성,남성,2,2,2,164790
2024-12-21,FAMILY,여성,셋업,1,1,1,103800
2024-12-22,FAMILY,긴바지,남성,2,2,2,180200
2024-12-22,FAMILY,남성,여성,4,4,4,670350
2024-12-22,FAMILY,남성,남성,7,7,7,639440
2024-12-22,FAMILY,남성,폴로티/집업,2,2,2,134600
2024-12-22,FAMILY,남성,볼캡,1,1,1,59000
2024-12-22,FAMILY,바람막이,남성,1,1,1,64850
2024-12-22,FAMILY,자켓/ 베스트,자켓/ 베스트,1,1,1,27790
2024-12-23,FAMILY,남성,남성,3,3,3,391020
2024-12-23,FAMILY,남성,여성,1,1,1,137580
2024-12-23,FAMILY,남성,셋업,1,1,1,130840
2024-12-23,FAMILY,여성,셋업,1,1,1,130840
2024-12-23,SILVER,남성,남성,1,1,1,104300
2024-12-24,FAMILY,남성,남성,7,7,7,682780
2024-12-24,FAMILY,남성,액세서리,2,2,4,30810
2024-12-24,FAMILY,셋업,남성,1,1,1,62920
2024-12-24,FAMILY,셔츠,남성,1,1,1,51740
2024-12-24,FAMILY,여성,남성,1,1,1,47870
2024-12-24,FAMILY,자켓/베스트,남성,2,2,2,99470
2024-12-25,FAMILY,긴바지,남성,1,1,1,113020
2024-12-25,FAMILY,남성,남성,11,11,13,1161200
2024-12-25,FAMILY,남성,여성,2,2,2,79420
2024-12-25,FAMILY,남성,액세서리,1,1,1,10370
2024-12-25,FAMILY,여성,남성,2,2,2,123300
2024-12-25,FAMILY,여성,부츠,1,1,1,76570
2024-12-25,SILVER,남성,여성,1,1,1,80330
2024-12-26,FAMILY,긴바지,남성,1,1,1,131640
2024-12-26,FAMILY,남성,남성,7,7,14,497950
2024-12-26,FAMILY,남성,폴로티/집업,1,1,1,49810
2024-12-26,FAMILY,남성,장갑,1,1,1,43960
2024-12-26,FAMILY,남성,자켓/ 베스트,1,1,1,36240
2024-12-26,FAMILY,남성,여성,2,2,2,21210
2024-12-26,FAMILY,남성,액세서리,1,1,1,9870
2024-12-26,FAMILY,라운드티,남성,1,1,1,75430
2024-12-26,FAMILY,라운드티,폴로티/집업,1,1,1,49810
2024-12-26,FAMILY,볼캡,남성,1,1,5,198800
2024-12-26,FAMILY,볼캡,장갑,1,1,1,43960
2024-12-26,FAMILY,볼캡,여성,1,1,1,9870
2024-12-26,FAMILY,볼캡,액세서리,1,1,1,9870
2024-12-26,FAMILY,여성,하이킹,1,1,1,137000
2024-12-26,FAMILY,여성,남성,1,1,1,11340
2024-12-26,FAMILY,캐주얼,액세서리,1,1,2,22000
2024-12-26,FAMILY,캐주얼,남성,1,1,1,11000
2024-12-27,FAMILY,긴바지,남성,1,1,2,117480
2024-12-27,FAMILY,남성,남성,3,3,4,223110
2024-12-27,FAMILY,남성,볼캡,2,2,2,96170
2024-12-27,FAMILY,라운드티,폴로티/집업,1,1,1,58740
2024-12-27,FAMILY,부츠,남성,1,1,1,37390
2024-12-27,FAMILY,셋업,남성,1,1,1,16510
2024-12-27,FAMILY,여성,여성,1,1,1,107300
2024-12-27,FAMILY,자켓/베스트,남성,1,1,1,78750
2024-12-27,GOLD,남성,남성,1,1,1,30200
2024-12-27,SILVER,남성,남성,1,1,1,16540
2024-12-28,FAMILY,남성,남성,4,4,5,256430
2024-12-28,FAMILY,남성,등산화,1,1,1,112890
2024-12-28,FAMILY,맨투맨/후드티,맨투맨/후드티,1,1,1,55590
2024-12-28,FAMILY,폴로티/집업,남성,1,1,2,64000
2024-12-28,SILVER,남성,남성,1,1,2,38020
2024-12-29,FAMILY,긴바지,남성,1,1,2,175550
2024-12-29,FAMILY,남성,남성,8,8,9,805610
2024-12-29,FAMILY,남성,가방,2,2,2,118560
2024-12-29,FAMILY,라운드티,폴로티/집업,1,1,1,58770
2024-12-29,FAMILY,라운드티,남성,1,1,1,46760
2024-12-29,FAMILY,방수자켓,남성,1,1,1,26530
2024-12-29,FAMILY,여성,남성,1,1,2,211920
2024-12-29,FAMILY,하이킹,하이킹,1,1,1,137000
2024-12-30,FAMILY,긴바지,셋업,1,1,1,53200
2024-12-30,FAMILY,남성,남성,8,8,9,886840
2024-12-30,FAMILY,남성,폴로티/집업,1,1,1,37500
2024-12-30,FAMILY,남성,액세서리,1,1,1,5500
2024-12-30,FAMILY,라운드티,남성,1,1,1,49840
2024-12-30,FAMILY,미드/롱다운,남성,2,2,2,52780
2024-12-30,FAMILY,미드/롱다운,액세서리,1,1,1,8750
2024-12-30,FAMILY,상의,남성,1,1,1,48830
2024-12-30,FAMILY,폴로티/집업,셋업,1,1,1,45190
2024-12-30,SILVER,남성,남성,1,1,1,374300
2024-12-30,SILVER,등산화,등산화,1,1,3,387130
2024-12-30,SILVER,등산화,남성,1,1,2,107880
2024-12-30,SILVER,등산화,여성,1,1,1,63270
2024-12-30,SILVER,자켓/베스트,여성,1,1,1,63270
2024-12-30,SILVER,하이킹,등산화,1,1,3,387130
2024-12-30,SILVER,하이킹,남성,1,1,2,107880
2024-12-31,FAMILY,남성,남성,14,14,22,625580
2024-12-31,FAMILY,남성,여성,3,3,3,135900
2024-12-31,FAMILY,남성,등산화,1,1,1,104870
2024-12-31,FAMILY,남성,셋업,1,1,2,88690
2024-12-31,FAMILY,라운드티,남성,2,2,2,44990
2024-12-31,FAMILY,바람막이,셋업,1,1,1,122630
2024-12-31,FAMILY,바람막이,남성,1,1,1,18350
2024-12-31,FAMILY,반바지,액세서리,1,1,1,5500
2024-12-31,FAMILY,볼캡,여성,1,1,1,59900
2024-12-31,FAMILY,볼캡,남성,1,1,2,22200
2024-12-31,FAMILY,부츠,여성,1,1,1,5500
2024-12-31,FAMILY,상의,남성,1,1,1,15780
2024-12-31,FAMILY,셋업,남성,1,1,1,95050
2024-12-31,FAMILY,여성,등산화,1,1,1,104870
2024-12-31,FAMILY,여성,여성,2,2,2,72100
2024-12-31,FAMILY,여성,남성,1,1,1,60060
2024-12-31,SILVER,남성,남성,1,1,2,175630
2024-12-31,SILVER,남성,여성,1,1,1,68620
2025-01-01,FAMILY,긴바지,남성,1,1,1,16620
2025-01-01,FAMILY,남성,남성,6,6,7,442790
2025-01-01,FAMILY,남성,액세서리,1,1,1,7040
2025-01-01,FAMILY,볼캡,남성,1,1,1,119200
2025-01-01,FAMILY,폴로티/집업,셋업,1,1,1,52840
2025-01-02,FAMILY,남성,셋업,1,1,1,123470
2025-01-02,FAMILY,남성,남성,2,2,3,83780
2025-01-02,FAMILY,남성,여성,1,1,1,62220
2025-01-02,FAMILY,남성,볼캡,1,1,1,47200
2025-01-02,FAMILY,미드/롱다운,남성,1,1,1,35530
2025-01-02,FAMILY,여성,여성,1,1,1,56090
2025-01-02,FAMILY,여성,남성,1,1,1,33170
2025-01-02,FAMILY,카고/조거,UNKNOWN,1,1,1,121200
2025-01-02,SILVER,남성,자켓/ 베스트,1,1,1,208450
2025-01-02,SILVER,남성,남성,1,1,2,167610
2025-01-02,SILVER,남성,맨투맨/후드티,1,1,1,69020
2025-01-02,SILVER,남성,폴로/집업티,1,1,1,62050
2025-01-03,FAMILY,UNKNOWN,남성,1,1,1,53700
2025-01-03,FAMILY,남성,남성,7,7,8,612250
2025-01-03,FAMILY,자켓/베스트,남성,1,1,1,59100
2025-01-03,SILVER,남성,미드/롱다운,1,1,1,378850
2025-01-03,SILVER,여성,셋업,1,1,1,125150
2025-01-04,FAMILY,UNKNOWN,남성,2,2,2,150640
2025-01-04,FAMILY,긴바지,남성,1,1,1,55300
2025-01-04,FAMILY,남성,남성,2,2,2,187600
2025-01-04,FAMILY,남성,여성,1,1,1,62300
2025-01-04,FAMILY,남성,자켓/베스트,1,1,1,58300
2025-01-04,FAMILY,부츠,여성,1,1,1,63200
2025-01-04,FAMILY,여성,여성,1,1,1,62300
2025-01-05,FAMILY,UNKNOWN,남성,1,1,1,69300
2025-01-05,FAMILY,남성,남성,2,2,3,32570
2025-01-05,FAMILY,남성,액세서리,1,1,1,10430
2025-01-05,FAMILY,상의,남성,1,1,1,46540
2025-01-05,FAMILY,여성,남성,1,1,2,13000
2025-01-05,FAMILY,폴로티/집업,남성,1,1,3,177430
2025-01-05,SILVER,남성,남성,1,1,1,142730
2025-01-06,FAMILY,UNKNOWN,폴로티/집업,1,1,1,55480
2025-01-06,FAMILY,UNKNOWN,남성,1,1,1,17950
2025-01-06,FAMILY,남성,남성,5,5,6,336210
2025-01-06,FAMILY,남성,여성,2,2,2,202970
2025-01-06,FAMILY,남성,등산화,1,1,1,147750
2025-01-06,FAMILY,등산화,남성,2,2,3,86460
2025-01-06,FAMILY,라운드티,남성,1,1,1,135380
2025-01-06,FAMILY,맨투맨/후드티,하이킹,1,1,1,137000
2025-01-06,SILVER,하이킹,남성,1,1,1,129300
2025-01-07,FAMILY,남성,남성,7,7,7,401810
2025-01-07,FAMILY,미드/롱다운,미드/롱다운,1,1,1,447200
2025-01-07,FAMILY,여성,남성,1,1,1,219350
2025-01-07,FAMILY,자켓/ 베스트,폴로티/집업,1,1,1,69300
2025-01-08,FAMILY,UNKNOWN,남성,1,1,1,60040
2025-01-08,FAMILY,긴바지,셋업,1,1,1,99390
2025-01-08,FAMILY,남성,남성,4,4,4,856590
2025-01-08,FAMILY,남성,여성,1,1,1,216790
2025-01-08,FAMILY,여성,남성,1,1,1,58050
2025-01-08,FAMILY,여성,여성,1,1,1,32130
2025-01-08,FAMILY,하이킹,남성,1,1,1,81270
2025-01-08,SILVER,남성,미드/롱다운,1,1,1,370690
2025-01-08,SILVER,남성,남성,1,1,1,132870
2025-01-08,SILVER,남성,여성,1,1,1,119510
2025-01-08,SILVER,라운드티,남성,1,1,3,476420
2025-01-08,SILVER,여성,미드/롱다운,2,2,2,751430
2025-01-09,FAMILY,가방,가방,1,1,1,83000
2025-01-09,FAMILY,남성,남성,8,8,8,668480
2025-01-09,FAMILY,남성,긴바지,1,1,1,125300
2025-01-09,FAMILY,남성,자켓/ 베스트,1,1,1,38150
2025-01-09,FAMILY,미드/롱다운,여성,1,1,1,100630
2025-01-09,FAMILY,볼캡,남성,1,1,1,71640
2025-01-09,FAMILY,스니커즈,UNKNOWN,1,1,1,33200
