order_date,category,orders,buyers,products,quantity,revenue
2024-09-20,반바지,1,1,1,1,23100
2024-09-20,액세서리,2,2,1,2,11380
2024-09-21,남성,42,42,46,64,3520540
2024-09-21,여성,7,7,8,8,502520
2024-09-21,셋업,8,8,7,8,502420
2024-09-21,긴바지,5,5,5,5,295780
2024-09-21,라운드티,5,5,3,6,178990
2024-09-21,UNKNOWN,1,1,1,1,159000
2024-09-21,바람막이,2,2,2,2,143080
2024-09-21,셔츠,1,1,1,1,110070
2024-09-21,상의,2,2,2,2,101780
2024-09-21,트레일러닝,1,1,1,1,79000
2024-09-21,하이킹,1,1,1,1,74700
2024-09-21,자켓/ 베스트,1,1,1,1,72550
2024-09-22,남성,382,380,151,529,15719169
2024-09-22,라운드티,107,107,15,109,3019930
2024-09-22,여성,33,33,19,35,2466970
2024-09-22,긴바지,37,37,15,37,2031290
2024-09-22,셋업,26,26,12,26,1564350
2024-09-22,자켓/ 베스트,14,14,8,14,1300920
2024-09-22,바람막이,9,9,3,9,798914
2024-09-22,등산화,6,6,4,6,755710
2024-09-22,UNKNOWN,6,6,3,6,670730
2024-09-22,가방,11,11,1,11,651460
2024-09-22,맨투맨/후드티,12,12,3,12,580090
2024-09-22,상의,9,9,5,9,408540
2024-09-22,자켓/베스트,9,9,3,9,346160
2024-09-22,방수자켓,5,5,2,5,343390
2024-09-22,폴로티/집업,4,4,2,4,321330
2024-09-22,하이킹,4,4,4,4,300350
2024-09-22,액세서리,9,9,4,17,98280
2024-09-22,크로스/토트백,1,1,1,1,40330
2024-09-22,장갑,1,1,1,1,21000
2024-09-23,남성,36,34,34,43,2922010
2024-09-23,등산화,5,5,3,5,467760
2024-09-23,하이킹,3,3,3,3,360300
2024-09-23,여성,3,3,3,3,301370
2024-09-23,자켓/ 베스트,2,2,2,2,298370
2024-09-23,가방,3,3,1,3,225400
2024-09-23,긴바지,2,2,2,2,139470
2024-09-23,자켓/베스트,1,1,1,1,102500
2024-09-23,라운드티,2,2,2,2,84610
2024-09-23,셋업,1,1,1,1,73320
2024-09-24,남성,25,25,27,35,2501150
2024-09-24,자켓/ 베스트,4,4,3,6,531230
2024-09-24,여성,4,4,4,4,352630
2024-09-24,하이킹,3,3,4,4,281500
2024-09-24,셋업,2,2,2,2,254180
2024-09-24,긴바지,2,2,2,2,194600
2024-09-24,등산화,1,1,1,1,163600
2024-09-24,자켓/베스트,1,1,1,1,159000
2024-09-24,셔츠,1,1,1,1,139000
2024-09-24,가방,2,2,1,2,131400
2024-09-24,UNKNOWN,1,1,1,1,95670
2024-09-24,바람막이,1,1,1,1,87100
2024-09-24,방수자켓,1,1,1,1,81270
2024-09-24,상의,1,1,1,1,57430
2024-09-24,라운드티,1,1,1,1,50720
2024-09-24,맨투맨/후드티,1,1,1,1,49570
2024-09-25,남성,19,19,18,23,990620
2024-09-25,여성,7,7,6,7,507720
2024-09-25,하이킹,4,4,4,4,376000
2024-09-25,가방,5,5,2,5,365830
2024-09-25,긴바지,4,4,4,4,354460
2024-09-25,자켓/ 베스트,1,1,1,1,179370
2024-09-25,바람막이,1,1,1,1,117369
2024-09-25,폴로티/집업,1,1,1,1,99000
2024-09-25,등산화,1,1,1,1,93670
2024-09-25,UNKNOWN,1,1,1,1,88670
2024-09-25,셋업,1,1,1,1,66970
2024-09-25,맨투맨/후드티,1,1,1,1,54070
2024-09-25,라운드티,1,1,1,1,43340
2024-09-26,남성,23,23,24,33,1957460
2024-09-26,여성,4,4,4,4,394240
2024-09-26,하이킹,3,3,3,3,306070
2024-09-26,라운드티,5,5,4,6,300390
2024-09-26,자켓/ 베스트,1,1,1,4,212000
2024-09-26,등산화,1,1,1,1,93670
2024-09-26,긴바지,1,1,1,1,88230
2024-09-26,셋업,1,1,1,1,82850
2024-09-26,가방,1,1,1,1,72700
2024-09-27,남성,28,28,26,34,2794330
2024-09-27,자켓/ 베스트,4,4,4,6,898950
2024-09-27,등산화,5,5,4,6,743240
2024-09-27,여성,3,3,3,3,249900
2024-09-27,자켓/베스트,1,1,1,1,152100
2024-09-27,셋업,1,1,2,2,132020
2024-09-27,바람막이,1,1,1,1,105879
2024-09-27,UNKNOWN,1,1,1,1,95670
2024-09-27,폴로티/집업,1,1,1,1,94710
2024-09-27,라운드티,2,2,2,2,77800
2024-09-27,크로스/토트백,1,1,1,1,54840
2024-09-28,남성,22,22,20,22,2369590
2024-09-28,여성,5,5,5,5,619130
2024-09-28,인터체인지 (3 in 1),1,1,1,1,369000
2024-09-28,하이킹,2,2,1,2,253800
2024-09-28,폴로티/집업,2,2,1,2,150810
2024-09-28,가방,2,2,1,2,142400
2024-09-28,라운드티,1,1,2,2,90920
2024-09-28,맨투맨/후드티,1,1,1,1,86920
2024-09-28,셋업,1,1,1,1,62300
2024-09-29,남성,17,17,17,21,1656630
2024-09-29,자켓/ 베스트,5,5,5,9,772870
2024-09-29,여성,9,9,5,9,591360
2024-09-29,등산화,2,2,2,2,187340
2024-09-29,하이킹,2,2,2,2,187250
2024-09-29,바람막이,1,1,1,1,111249
2024-09-29,UNKNOWN,1,1,1,1,95670
2024-09-29,라운드티,1,1,2,2,91360
2024-09-29,폴로티/집업,1,1,1,1,87100
2024-09-30,남성,65,64,29,76,6346320
2024-09-30,여성,27,27,8,31,2914190
2024-09-30,셋업,2,2,2,2,235600
2024-09-30,긴바지,2,2,2,2,183300
2024-09-30,라운드티,3,3,3,3,167400
2024-09-30,자켓/ 베스트,1,1,1,1,119400
2024-09-30,하이킹,1,1,1,1,114500
2024-09-30,자켓/베스트,1,1,1,1,98680
2024-09-30,가방,1,1,1,1,72700
2024-10-01,남성,61,61,43,74,6705330
2024-10-01,여성,24,24,7,26,2767320
2024-10-01,하이킹,4,4,3,4,378000
2024-10-01,등산화,2,2,2,2,263500
2024-10-01,셔츠,1,1,2,2,245700
2024-10-01,셋업,2,2,2,2,226180
2024-10-01,가방,2,2,1,2,137200
2024-10-01,바람막이,1,1,1,1,111329
2024-10-01,자켓/ 베스트,1,1,1,1,102960
2024-10-01,UNKNOWN,1,1,1,1,100170
2024-10-01,트레일러닝,1,1,1,1,99500
2024-10-01,라운드티,2,2,2,2,95470
2024-10-01,긴바지,1,1,1,1,77750
2024-10-01,상의,1,1,1,1,56070
2024-10-02,남성,38,38,42,56,4938770
2024-10-02,여성,10,10,6,11,1321580
2024-10-02,자켓/ 베스트,5,5,5,15,1064360
2024-10-02,하이킹,4,4,4,5,550400
2024-10-02,인터체인지 (3 in 1),1,1,1,1,329500
2024-10-02,셋업,2,2,2,2,184680
2024-10-02,라운드티,2,2,3,3,117440
2024-10-02,등산화,1,1,1,1,79500
2024-10-02,UNKNOWN,1,1,1,1,79500
2024-10-02,가방,1,1,1,1,68000
2024-10-03,남성,33,33,36,42,3538490
2024-10-03,여성,15,15,7,16,1840470
2024-10-03,자켓/ 베스트,6,6,5,6,899520
2024-10-03,등산화,5,4,3,5,533670
2024-10-03,라운드티,5,5,3,5,254000
2024-10-03,긴바지,2,2,2,2,162050
2024-10-03,패딩/슬림다운,1,1,1,1,119500
2024-10-03,하이킹,1,1,1,1,116800
2024-10-03,자켓/베스트,1,1,1,1,109600
2024-10-03,바람막이,1,1,1,1,101969
2024-10-03,가방,1,1,1,1,74700
2024-10-03,셋업,1,1,1,1,62100
2024-10-03,액세서리,1,1,2,3,21840
2024-10-04,남성,31,31,27,38,4094420
2024-10-04,여성,9,9,2,10,1019360
2024-10-04,셋업,3,3,3,3,258050
2024-10-04,자켓/ 베스트,3,3,3,4,253420
2024-10-04,가방,3,3,2,3,234270
2024-10-04,바람막이,2,2,1,2,210648
2024-10-04,하이킹,2,2,2,2,188280
2024-10-05,남성,38,38,35,50,3803679
2024-10-05,여성,15,15,4,15,1494550
2024-10-05,자켓/ 베스트,4,4,4,4,408600
2024-10-05,셋업,2,2,2,2,273530
2024-10-05,하이킹,1,1,1,1,118800
2024-10-05,라운드티,2,2,2,2,103600
2024-10-05,바람막이,1,1,1,1,101969
2024-10-05,맨투맨/후드티,1,1,1,1,97420
2024-10-05,폴로티/집업,1,1,1,1,97420
2024-10-06,남성,39,39,27,44,4493630
2024-10-06,자켓/ 베스트,6,6,4,14,909940
2024-10-06,여성,9,9,7,10,822970
2024-10-06,하이킹,4,4,4,4,453150
2024-10-06,셋업,3,3,2,3,332310
2024-10-06,라운드티,3,3,2,5,239400
2024-10-06,가방,2,2,1,2,138660
2024-10-06,패딩/슬림다운,1,1,1,1,137000
2024-10-06,등산화,1,1,1,1,109500
2024-10-06,트레일러닝,1,1,1,1,99000
2024-10-06,긴바지,1,1,1,1,79000
2024-10-07,남성,32,32,33,41,2834820
2024-10-07,여성,9,9,7,9,869920
2024-10-07,자켓/ 베스트,6,6,6,7,741450
2024-10-07,자켓/베스트,4,4,4,4,411650
2024-10-07,가방,3,3,1,3,210100
2024-10-07,패딩/슬림다운,2,2,2,2,208500
2024-10-07,등산화,2,2,1,2,186840
2024-10-07,하이킹,2,2,2,2,182200
2024-10-07,라운드티,2,2,2,3,134900
2024-10-07,긴바지,1,1,1,1,104300
2024-10-07,트레일러닝,1,1,1,1,103040
2024-10-07,UNKNOWN,1,1,1,1,93670
2024-10-07,셋업,1,1,1,1,69000
2024-10-08,남성,32,32,31,38,3312180
2024-10-08,여성,11,11,5,12,1424440
2024-10-08,자켓/ 베스트,7,6,7,16,1210480
2024-10-08,인터체인지 (3 in 1),1,1,1,1,582100
2024-10-08,하이킹,4,4,3,4,356060
2024-10-08,라운드티,7,7,4,7,325790
2024-10-08,셋업,4,4,3,4,319340
2024-10-08,UNKNOWN,1,1,1,1,178260
2024-10-08,바람막이,1,1,1,1,101969
2024-10-08,등산화,1,1,1,1,79500
2024-10-08,가방,1,1,1,1,73000
2024-10-08,긴바지,1,1,1,1,63480
2024-10-08,크로스/토트백,1,1,1,1,59000
2024-10-08,자켓/베스트,1,1,1,1,55300
2024-10-09,남성,31,30,31,37,2789079
2024-10-09,여성,15,15,12,16,1420510
2024-10-09,하이킹,6,6,3,6,524480
2024-10-09,자켓/ 베스트,4,4,3,4,482430
2024-10-09,미드/롱다운,1,1,1,1,164500
2024-10-09,라운드티,2,2,2,2,100130
2024-10-09,셋업,1,1,1,1,67300
2024-10-09,긴바지,1,1,1,1,58550
2024-10-09,가방,1,1,1,1,56590
2024-10-09,폴로/집업티,1,1,1,1,48630
2024-10-09,상의,1,1,1,1,34470
2024-10-10,남성,34,34,23,37,3123640
2024-10-10,여성,21,21,12,25,2770240
2024-10-10,인터체인지 (3 in 1),2,2,1,2,692100
2024-10-10,자켓/ 베스트,5,5,5,5,502470
2024-10-10,등산화,2,2,1,2,193840
2024-10-10,라운드티,4,4,3,4,189790
2024-10-10,긴바지,2,2,2,2,168920
2024-10-10,셋업,2,2,2,2,161760
2024-10-10,자켓/베스트,2,2,2,2,156900
2024-10-10,UNKNOWN,1,1,1,1,154600
2024-10-10,바람막이,1,1,1,1,113870
2024-10-10,가방,1,1,1,1,87570
2024-10-11,남성,38,37,35,69,5091330
2024-10-11,여성,10,9,11,12,1165930
2024-10-11,셋업,3,3,4,4,340830
2024-10-11,인터체인지 (3 in 1),1,1,1,1,332100
2024-10-11,자켓/ 베스트,3,3,3,3,300100
2024-10-11,폴로티/집업,1,1,1,2,177700
2024-10-11,하이킹,1,1,1,1,137000
2024-10-11,등산화,1,1,1,1,122170
2024-10-11,라운드티,1,1,1,1,53100
2024-10-12,남성,32,32,39,50,3976080
2024-10-12,여성,21,21,13,21,2391050
2024-10-12,자켓/ 베스트,2,2,2,2,298980
2024-10-12,하이킹,2,2,2,2,237600
2024-10-12,바람막이,2,2,2,2,222269
2024-10-12,셋업,2,2,1,2,191740
2024-10-12,라운드티,3,3,2,3,141200
2024-10-12,가방,1,1,1,1,67700
2024-10-13,남성,32,31,32,38,3654570
2024-10-13,여성,10,10,7,11,1472770
2024-10-13,하이킹,6,6,4,6,701400
2024-10-13,등산화,3,3,3,3,487870
2024-10-13,긴바지,3,3,3,4,363420
2024-10-13,미드/롱다운,1,1,1,1,274500
2024-10-13,자켓/ 베스트,2,2,2,2,231530
2024-10-13,셋업,1,1,2,2,171540
2024-10-13,가방,2,2,1,2,138400
2024-10-13,폴로티/집업,1,1,1,1,89100
2024-10-13,라운드티,2,2,2,2,82770
2024-10-14,남성,31,28,35,53,3421840
2024-10-14,패딩/슬림다운,1,1,1,9,1920400
2024-10-14,여성,11,11,8,11,890990
2024-10-14,하이킹,4,4,3,4,383000
2024-10-14,라운드티,4,4,3,4,190440
2024-10-14,자켓/ 베스트,2,2,2,2,159270
2024-10-14,폴로티/집업,2,2,1,2,145600
2024-10-14,가방,2,2,1,2,142500
2024-10-14,바람막이,1,1,1,1,99969
2024-10-14,셋업,1,1,1,1,97300
2024-10-14,등산화,1,1,1,1,79500
2024-10-14,긴바지,1,1,1,1,58070
2024-10-15,남성,39,38,36,60,4746320
2024-10-15,여성,8,8,5,8,1139840
2024-10-15,가방,3,3,1,3,215600
2024-10-15,등산화,1,1,1,1,196100
2024-10-15,하이킹,2,2,2,2,191500
2024-10-15,라운드티,4,4,4,4,183640
2024-10-15,자켓/베스트,1,1,1,1,104810
2024-10-15,UNKNOWN,1,1,1,1,100000
2024-10-15,셋업,1,1,1,1,77000
2024-10-16,남성,55,53,58,73,4562709
2024-10-16,여성,11,11,7,11,1032950
2024-10-16,셋업,4,4,3,4,309370
2024-10-16,자켓/ 베스트,3,3,3,3,200570
2024-10-16,가방,3,3,1,3,196330
2024-10-16,하이킹,2,2,2,2,178840
2024-10-16,긴바지,2,2,2,2,172870
2024-10-16,라운드티,4,4,3,4,169160
2024-10-16,등산화,1,1,1,1,120670
2024-10-16,UNKNOWN,1,1,1,1,90670
2024-10-16,자켓/베스트,2,2,1,2,89580
2024-10-16,맨투맨/후드티,1,1,1,1,71010
2024-10-16,액세서리,2,2,2,2,12910
2024-10-17,남성,46,46,51,60,4481300
2024-10-17,여성,7,7,7,7,681970
2024-10-17,셋업,2,2,2,2,295100
2024-10-17,하이킹,3,3,3,3,286000
2024-10-17,자켓/ 베스트,4,4,4,4,266290
2024-10-17,UNKNOWN,2,2,2,2,250270
2024-10-17,긴바지,2,2,2,2,161760
2024-10-17,등산화,1,1,1,1,146300
2024-10-17,가방,2,2,1,2,145400
2024-10-17,라운드티,3,3,3,3,128330
2024-10-17,바람막이,1,1,1,1,124990
2024-10-17,자켓/베스트,1,1,1,1,99000
2024-10-17,액세서리,1,1,1,1,8840
2024-10-18,남성,35,35,34,43,3270980
2024-10-18,여성,11,11,8,12,1400680
2024-10-18,셋업,5,5,4,6,409900
2024-10-18,하이킹,4,4,4,4,384170
2024-10-18,자켓/베스트,1,1,1,1,128090
2024-10-18,등산화,1,1,1,1,84500
2024-10-18,라운드티,2,2,2,2,83870
2024-10-18,자켓/ 베스트,1,1,1,1,42960
2024-10-19,남성,40,40,42,69,4654740
2024-10-19,여성,4,4,5,5,487280
2024-10-19,인터체인지 (3 in 1),1,1,1,1,321100
2024-10-19,자켓/ 베스트,3,3,3,3,205470
2024-10-19,등산화,2,1,2,2,204000
2024-10-19,하이킹,2,2,2,2,193500
2024-10-19,가방,2,2,1,2,149400
2024-10-19,자켓/베스트,2,2,2,2,89190
2024-10-19,패딩/슬림다운,1,1,1,1,82350
2024-10-19,라운드티,1,1,1,1,41100
2024-10-19,셋업,1,1,1,1,38500
2024-10-20,남성,50,50,44,63,4603279
2024-10-20,여성,11,11,10,11,1044560
2024-10-20,인터체인지 (3 in 1),2,2,2,2,900200
2024-10-20,자켓/ 베스트,7,6,5,8,665250
2024-10-20,하이킹,5,5,4,5,511790
2024-10-20,셋업,4,4,4,4,428640
2024-10-20,등산화,1,1,2,2,388000
2024-10-20,가방,3,3,1,3,213400
2024-10-20,라운드티,4,4,3,4,175710
2024-10-20,UNKNOWN,1,1,1,1,175460
2024-10-20,셔츠,1,1,1,1,139000
2024-10-20,패딩/슬림다운,1,1,1,1,129600
2024-10-20,자켓/베스트,1,1,1,1,115380
2024-10-20,폴로티/집업,1,1,1,1,87740
2024-10-21,남성,38,38,38,51,3873270
2024-10-21,여성,11,11,6,11,1148370
2024-10-21,미드/롱다운,1,1,1,1,274500
2024-10-21,자켓/ 베스트,2,2,2,2,225000
2024-10-21,가방,3,3,1,3,214300
2024-10-21,등산화,2,2,2,2,179000
2024-10-21,부츠,1,1,1,1,138600
2024-10-21,셔츠,1,1,1,1,126190
2024-10-21,하이킹,1,1,1,1,116800
2024-10-21,폴로티/집업,1,1,1,1,99000
2024-10-21,UNKNOWN,1,1,1,1,95670
2024-10-21,자켓/베스트,2,2,1,2,94540
2024-10-21,긴바지,1,1,1,1,79000
2024-10-21,볼캡,1,1,1,1,46100
2024-10-22,남성,35,34,38,49,2864090
2024-10-22,여성,10,10,8,10,1066100
2024-10-22,하이킹,4,4,2,4,445600
2024-10-22,셋업,4,4,4,4,358650
2024-10-22,등산화,2,2,2,2,188170
2024-10-22,부츠,1,1,1,1,148630
2024-10-22,패딩/슬림다운,1,1,1,1,116270
2024-10-22,자켓/베스트,1,1,1,1,116100
2024-10-22,자켓/ 베스트,1,1,1,1,104090
2024-10-22,긴바지,1,1,1,1,101940
2024-10-22,폴로티/집업,1,1,1,1,94670
2024-10-22,라운드티,2,2,2,2,91710
2024-10-22,가방,1,1,1,1,72700
2024-10-23,남성,34,34,31,51,4209200
2024-10-23,자켓/ 베스트,3,3,3,11,2056100
2024-10-23,바람막이,2,2,2,15,1622366
2024-10-23,여성,7,7,6,8,1057620
2024-10-23,인터체인지 (3 in 1),1,1,1,1,316100
2024-10-23,등산화,2,2,2,2,246500
2024-10-23,가방,2,2,1,2,149400
2024-10-23,패딩/슬림다운,1,1,1,1,142980
2024-10-23,셋업,1,1,2,2,138000
2024-10-23,라운드티,3,3,2,3,120670
2024-10-23,하이킹,1,1,1,1,112570
2024-10-23,UNKNOWN,1,1,1,1,99170
2024-10-23,긴바지,1,1,1,1,89370
2024-10-23,자켓/베스트,1,1,1,1,86430
2024-10-24,남성,43,42,40,51,4596970
2024-10-24,여성,10,10,8,10,999770
2024-10-24,UNKNOWN,4,3,3,4,336150
2024-10-24,인터체인지 (3 in 1),1,1,1,1,321100
2024-10-24,미드/롱다운,1,1,1,1,274500
2024-10-24,라운드티,5,5,4,6,257840
2024-10-24,자켓/베스트,2,2,1,2,218000
2024-10-24,하이킹,2,2,2,2,191500
2024-10-24,셋업,1,1,1,1,165100
2024-10-24,바람막이,1,1,1,1,139300
2024-10-24,가방,2,2,1,2,137710
2024-10-24,자켓/ 베스트,2,2,2,2,98700
2024-10-24,등산화,1,1,1,1,93670
2024-10-24,긴바지,1,1,1,1,64500
2024-10-24,볼캡,1,1,1,1,59000
2024-10-25,남성,34,31,36,47,6299310
2024-10-25,여성,5,5,6,7,767700
2024-10-25,하이킹,4,4,4,4,506450
2024-10-25,자켓/ 베스트,3,3,3,3,321890
2024-10-25,인터체인지 (3 in 1),1,1,1,1,321100
2024-10-25,셋업,4,4,4,4,274700
2024-10-25,등산화,2,2,2,2,211470
2024-10-25,자켓/베스트,1,1,1,1,109000
2024-10-25,긴바지,1,1,1,1,71100
2024-10-25,라운드티,1,1,1,1,43030
2024-10-26,남성,33,32,29,41,3895590
2024-10-26,여성,9,9,8,9,1146340
2024-10-26,가방,4,4,1,4,282400
2024-10-26,패딩/슬림다운,1,1,1,1,204100
2024-10-26,하이킹,2,2,2,2,189500
2024-10-26,자켓/ 베스트,2,2,2,2,100700
2024-10-26,긴바지,1,1,1,1,71100
2024-10-26,라운드티,1,1,1,1,57010
2024-10-26,폴로티/집업,1,1,1,1,49500
2024-10-27,남성,44,44,41,57,4615800
2024-10-27,여성,6,6,7,7,744000
2024-10-27,셋업,5,5,6,6,497190
2024-10-27,자켓/ 베스트,3,3,3,3,322170
2024-10-27,등산화,3,3,2,3,301970
2024-10-27,가방,4,4,1,4,283300
2024-10-27,장갑,1,1,1,3,265940
2024-10-27,부츠,2,2,2,2,256560
2024-10-27,하이킹,2,2,2,2,155700
2024-10-27,UNKNOWN,1,1,1,1,88670
2024-10-27,라운드티,2,2,2,2,84590
2024-10-27,긴바지,1,1,1,1,64860
2024-10-27,볼캡,1,1,1,1,44100
2024-10-28,남성,42,40,49,63,6138900
2024-10-28,여성,8,7,7,9,836120
2024-10-28,하이킹,3,3,3,3,299700
2024-10-28,등산화,2,2,1,2,190340
2024-10-28,자켓/ 베스트,2,2,2,2,166800
2024-10-28,가방,2,2,1,2,142400
2024-10-28,패딩/슬림다운,1,1,1,1,119500
2024-10-28,셋업,1,1,1,2,101030
2024-10-28,UNKNOWN,1,1,1,1,99170
2024-10-28,폴로티/집업,1,1,1,1,87100
2024-10-28,셔츠,1,1,1,1,69500
2024-10-28,볼캡,1,1,1,1,51100
2024-10-28,자켓/베스트,1,1,1,1,39600
2024-10-28,액세서리,1,1,1,1,18920
2024-10-29,남성,35,35,41,53,5766580
2024-10-29,여성,10,10,9,12,1976740
2024-10-29,인터체인지 (3 in 1),1,1,1,1,584100
2024-10-29,미드/롱다운,1,1,1,1,487600
2024-10-29,하이킹,5,5,3,5,422900
2024-10-29,자켓/ 베스트,4,4,3,4,378970
2024-10-29,UNKNOWN,2,2,2,2,263170
2024-10-29,셋업,2,2,2,2,230410
2024-10-29,가방,3,3,1,3,210100
2024-10-29,긴바지,2,2,2,2,110740
2024-10-29,폴로티/집업,1,1,1,1,91520
2024-10-29,등산화,1,1,1,1,84500
2024-10-30,남성,28,28,32,42,3871070
2024-10-30,여성,11,11,3,11,781640
2024-10-30,하이킹,4,4,4,4,435540
2024-10-30,자켓/ 베스트,2,2,2,2,332790
2024-10-30,셋업,3,3,3,3,280090
2024-10-30,가방,3,3,1,3,232400
2024-10-30,미드/롱다운,1,1,1,1,164500
2024-10-30,부츠,1,1,1,1,139000
2024-10-30,폴로티/집업,1,1,1,1,99000
2024-10-30,자켓/베스트,1,1,1,1,94000
2024-10-30,등산화,1,1,1,1,90670
2024-10-31,남성,71,70,62,85,7315879
2024-10-31,여성,10,10,8,10,1653840
2024-10-31,하이킹,9,9,7,9,931430
2024-10-31,인터체인지 (3 in 1),1,1,1,1,659000
2024-10-31,자켓/ 베스트,3,3,3,3,435700
2024-10-31,등산화,2,2,1,2,280480
2024-10-31,미드/롱다운,1,1,1,1,279500
2024-10-31,자켓/베스트,2,2,3,3,253300
2024-10-31,UNKNOWN,3,2,2,3,248500
2024-10-31,패딩/슬림다운,2,2,2,2,208800
2024-10-31,바람막이,1,1,1,1,139300
2024-10-31,셔츠,1,1,2,2,139000
2024-10-31,긴바지,1,1,1,1,98360
2024-10-31,셋업,1,1,1,1,97300
2024-10-31,폴로티/집업,1,1,1,1,87100
2024-10-31,가방,1,1,1,1,72700
2024-10-31,라운드티,2,2,1,2,42960
2024-10-31,액세서리,1,1,1,1,18340
2024-11-01,남성,36,35,39,69,5185890
2024-11-01,여성,10,10,10,11,1103320
2024-11-01,등산화,2,2,2,3,358060
2024-11-01,셋업,2,2,2,2,309400
2024-11-01,하이킹,2,2,2,2,245800
2024-11-01,자켓/베스트,1,1,1,1,233100
2024-11-01,UNKNOWN,2,2,2,2,199800
2024-11-01,가방,2,2,1,2,125860
2024-11-01,긴바지,1,1,1,1,104300
2024-11-01,버킷/부니,1,1,1,1,65000
2024-11-01,자켓/ 베스트,1,1,1,1,44500
2024-11-01,라운드티,1,1,1,1,41300
2024-11-02,남성,25,25,29,32,2779980
2024-11-02,여성,8,8,7,8,1252340
2024-11-02,자켓/ 베스트,6,6,6,8,775330
2024-11-02,하이킹,6,6,6,6,696600
2024-11-02,인터체인지 (3 in 1),1,1,1,1,659000
2024-11-02,미드/롱다운,1,1,1,1,279500
2024-11-02,셋업,3,3,3,3,274620
2024-11-02,등산화,2,2,2,2,229920
2024-11-02,긴바지,1,1,1,1,93870
2024-11-02,가방,1,1,1,1,74550
2024-11-02,UNKNOWN,1,1,1,1,68870
2024-11-02,자켓/베스트,1,1,1,1,47770
2024-11-02,라운드티,1,1,1,1,37170
2024-11-03,남성,63,63,63,78,6583620
2024-11-03,여성,11,11,12,12,1742910
2024-11-03,하이킹,6,6,4,6,622450
2024-11-03,자켓/ 베스트,6,6,6,6,618210
2024-11-03,인터체인지 (3 in 1),1,1,1,1,526890
2024-11-03,셋업,3,3,4,4,488330
2024-11-03,미드/롱다운,1,1,1,1,478100
2024-11-03,가방,2,2,1,2,156660
2024-11-03,등산화,1,1,1,1,126470
2024-11-03,바람막이,1,1,1,1,121750
2024-11-03,패딩/슬림다운,1,1,1,1,119500
2024-11-03,UNKNOWN,1,1,1,1,91170
2024-11-03,맨투맨/후드티,1,1,1,1,79200
2024-11-03,폴로/집업티,1,1,1,1,56070
2024-11-03,라운드티,1,1,1,1,35170
2024-11-03,볼캡,1,1,1,1,29500
2024-11-04,남성,35,35,40,58,3731020
2024-11-04,여성,12,12,12,14,1588160
2024-11-04,셋업,6,6,4,6,714790
2024-11-04,등산화,5,5,4,5,573720
2024-11-04,가방,7,7,1,7,536920
2024-11-04,미드/롱다운,1,1,1,1,279500
2024-11-04,하이킹,2,2,1,2,230600
2024-11-04,폴로티/집업,2,2,1,2,176200
2024-11-04,UNKNOWN,1,1,1,1,161100
2024-11-04,라운드티,3,3,3,3,110630
2024-11-04,긴바지,1,1,1,1,100000
2024-11-04,자켓/ 베스트,2,2,2,2,93700
2024-11-04,자켓/베스트,2,2,1,2,93240
2024-11-04,맨투맨/후드티,1,1,1,1,59200
2024-11-04,장갑,1,1,1,1,34570
2024-11-04,액세서리,2,2,1,2,31260
2024-11-05,남성,69,69,64,86,6624560
2024-11-05,여성,16,16,13,17,2616380
2024-11-05,미드/롱다운,1,1,1,1,485100
2024-11-05,인터체인지 (3 in 1),1,1,1,1,316100
2024-11-05,가방,4,4,1,4,312730
2024-11-05,셋업,2,2,2,2,201890
2024-11-05,등산화,2,2,2,2,195180
2024-11-05,하이킹,2,2,2,2,193500
2024-11-05,자켓/ 베스트,1,1,1,1,91800
2024-11-05,라운드티,2,2,2,2,90980
2024-11-05,자켓/베스트,1,1,1,1,55300
2024-11-05,크로스/토트백,1,1,1,1,50190
2024-11-06,남성,63,62,67,110,9659590
2024-11-06,여성,18,18,18,21,3030090
2024-11-06,미드/롱다운,2,2,1,2,768600
2024-11-06,하이킹,3,3,3,3,393700
2024-11-06,등산화,3,3,3,3,350450
2024-11-06,인터체인지 (3 in 1),1,1,1,1,329500
2024-11-06,셋업,2,2,2,2,194810
2024-11-06,맨투맨/후드티,1,1,1,1,63140
2024-11-06,UNKNOWN,1,1,1,1,54000
2024-11-06,볼캡,1,1,1,1,50990
2024-11-06,라운드티,1,1,1,1,37170
2024-11-07,남성,43,42,48,62,4918670
2024-11-07,여성,12,12,11,13,2166350
2024-11-07,하이킹,5,5,3,5,595000
2024-11-07,자켓/ 베스트,4,4,4,4,535370
2024-11-07,셋업,3,3,4,4,261800
2024-11-07,미드/롱다운,1,1,1,1,164500
2024-11-07,가방,2,2,1,2,156530
2024-11-07,패딩/슬림다운,1,1,1,1,134100
2024-11-07,라운드티,2,2,2,3,122210
2024-11-07,UNKNOWN,1,1,1,1,106300
2024-11-07,바람막이,1,1,1,1,104279
2024-11-07,등산화,1,1,1,1,94500
2024-11-07,맨투맨/후드티,1,1,1,1,59780
2024-11-07,볼캡,1,1,1,1,52270
2024-11-07,크로스/토트백,1,1,1,1,29500
2024-11-08,남성,36,35,36,46,4683200
2024-11-08,여성,6,6,5,7,1148970
2024-11-08,셋업,5,5,7,8,719630
2024-11-08,인터체인지 (3 in 1),1,1,1,1,360710
2024-11-08,자켓/ 베스트,3,3,3,3,283020
2024-11-08,미드/롱다운,1,1,1,1,274500
2024-11-08,자켓/베스트,3,3,2,3,223610
