order_date,member_grade_label,category,repeat_orders,repeat_buyers,quantity,revenue,repeat_rate
2025-12-16,FAMILY,맨투맨/후드티,3,3,3,137460,1.0
2025-12-16,FAMILY,등산화,1,1,1,74500,1.0
2025-12-16,FAMILY,자켓/베스트,1,1,1,59850,1.0
2025-12-16,FAMILY,상의,1,1,1,47670,1.0
2025-12-16,FAMILY,자켓/ 베스트,1,1,1,38000,1.0
2025-12-16,FAMILY,셋업,1,1,1,31000,1.0
2025-12-16,FAMILY,볼캡,1,1,1,27500,1.0
2025-12-16,GOLD,여성,2,2,2,1046690,1.0
2025-12-16,GOLD,남성,4,3,5,674700,0.75
2025-12-16,GOLD,미드/롱다운,1,1,1,155030,1.0
2025-12-16,GOLD,맨투맨/후드티,1,1,1,46320,1.0
2025-12-16,GOLD,상의,1,1,1,46320,1.0
2025-12-16,SILVER,남성,5,5,7,846660,1.0
2025-12-16,SILVER,볼캡,1,1,1,35820,1.0
2025-12-16,SILVER,긴바지,1,1,1,30650,1.0
2025-12-16,TITANIUM,남성,1,1,1,149770,1.0
2025-12-17,FAMILY,남성,20,20,53,8329240,1.0
2025-12-17,FAMILY,등산화,3,3,3,347320,1.0
2025-12-17,FAMILY,여성,2,2,3,344030,1.0
2025-12-17,FAMILY,미드/롱다운,1,1,2,324000,1.0
2025-12-17,FAMILY,셋업,5,5,6,222260,1.0
2025-12-17,FAMILY,볼캡,4,4,4,131440,1.0
2025-12-17,FAMILY,바람막이,1,1,1,124000,1.0
2025-12-17,FAMILY,맨투맨/후드티,1,1,2,96580,1.0
2025-12-17,FAMILY,긴바지,1,1,2,64590,1.0
2025-12-17,FAMILY,장갑,1,1,1,50340,1.0
2025-12-17,FAMILY,자켓/ 베스트,1,1,1,39420,1.0
2025-12-17,FAMILY,UNKNOWN,1,1,1,39180,1.0
2025-12-17,FAMILY,라운드티,1,1,1,35000,1.0
2025-12-17,SILVER,남성,10,10,15,1561930,1.0
2025-12-17,SILVER,미드/롱다운,1,1,1,215000,1.0
2025-12-17,SILVER,셋업,1,1,2,165160,1.0
2025-12-17,SILVER,긴바지,2,2,2,119950,1.0
2025-12-17,SILVER,맨투맨/후드티,2,2,2,98000,1.0
2025-12-17,SILVER,여성,1,1,1,51040,1.0
2025-12-18,FAMILY,남성,21,21,24,1580950,1.0
2025-12-18,FAMILY,여성,4,4,6,358750,1.0
2025-12-18,FAMILY,자켓/ 베스트,5,5,6,231260,1.0
2025-12-18,FAMILY,미드/롱다운,1,1,1,161220,1.0
2025-12-18,FAMILY,바람막이,1,1,1,129000,1.0
2025-12-18,FAMILY,맨투맨/후드티,2,2,2,95580,1.0
2025-12-18,FAMILY,폴로티/집업,1,1,1,59000,1.0
2025-12-18,FAMILY,라운드티,2,2,2,51010,1.0
2025-12-18,FAMILY,볼캡,2,2,2,50650,1.0
2025-12-18,FAMILY,장갑,1,1,1,42010,1.0
2025-12-18,FAMILY,셋업,1,1,1,26770,1.0
2025-12-18,FAMILY,긴바지,1,1,1,25000,1.0
2025-12-18,SILVER,자켓/베스트,2,1,6,502000,0.5
2025-12-18,SILVER,남성,3,3,7,388290,1.0
2025-12-18,SILVER,여성,1,1,1,229340,1.0
2025-12-18,SILVER,셋업,1,1,1,106770,1.0
2025-12-18,SILVER,자켓/ 베스트,2,2,2,74610,1.0
2025-12-18,SILVER,맨투맨/후드티,1,1,1,49000,1.0
2025-12-18,SILVER,볼캡,1,1,1,27000,1.0
2025-12-18,TITANIUM,여성,1,1,2,113790,1.0
2025-12-18,TITANIUM,라운드티,1,1,1,29950,1.0
2025-12-19,FAMILY,남성,20,20,23,1780820,1.0
2025-12-19,FAMILY,여성,2,2,2,325620,1.0
2025-12-19,FAMILY,다운/ 패딩,1,1,1,163720,1.0
2025-12-19,FAMILY,셋업,3,3,3,138260,1.0
2025-12-19,FAMILY,맨투맨/후드티,1,1,2,98000,1.0
2025-12-19,FAMILY,자켓/ 베스트,1,1,1,36980,1.0
2025-12-19,FAMILY,셔츠,1,1,1,34500,1.0
2025-12-19,FAMILY,볼캡,1,1,1,27920,1.0
2025-12-19,GOLD,여성,1,1,2,326040,1.0
2025-12-19,GOLD,남성,2,2,2,309180,1.0
2025-12-19,GOLD,다운/ 패딩,1,1,1,167000,1.0
2025-12-19,SILVER,남성,4,4,6,1101110,1.0
2025-12-19,SILVER,여성,1,1,1,287130,1.0
2025-12-19,SILVER,자켓/ 베스트,1,1,1,30350,1.0
2025-12-19,TITANIUM,남성,2,1,5,675000,0.5
2025-12-20,FAMILY,남성,12,12,17,1063890,1.0
2025-12-20,FAMILY,미드/롱다운,1,1,1,162660,1.0
2025-12-20,FAMILY,긴바지,3,3,3,148130,1.0
2025-12-20,FAMILY,자켓/ 베스트,3,3,3,118180,1.0
2025-12-20,FAMILY,여성,1,1,1,89000,1.0
2025-12-20,FAMILY,자켓/베스트,1,1,1,57000,1.0
2025-12-20,SILVER,남성,4,4,5,318200,1.0
2025-12-20,SILVER,다운/ 패딩,1,1,1,165790,1.0
2025-12-20,SILVER,맨투맨/후드티,2,2,3,146540,1.0
2025-12-20,SILVER,바람막이,1,1,1,86570,1.0
2025-12-20,TITANIUM,남성,1,1,1,83960,1.0
2025-12-21,FAMILY,남성,30,30,40,2384160,1.0
2025-12-21,FAMILY,여성,6,6,6,984980,1.0
2025-12-21,FAMILY,부츠,2,1,2,228400,0.5
2025-12-21,FAMILY,다운/ 패딩,1,1,1,158000,1.0
2025-12-21,FAMILY,자켓/ 베스트,3,3,3,140080,1.0
2025-12-21,FAMILY,셋업,1,1,1,72310,1.0
2025-12-21,FAMILY,볼캡,2,2,2,61200,1.0
2025-12-21,FAMILY,자켓/베스트,1,1,1,59000,1.0
2025-12-21,FAMILY,맨투맨/후드티,1,1,1,49000,1.0
2025-12-21,GOLD,남성,1,1,4,58500,1.0
2025-12-21,SILVER,남성,5,5,7,329740,1.0
2025-12-21,TITANIUM,남성,2,2,6,828200,1.0
2025-12-22,FAMILY,남성,27,26,34,1737380,0.9629629629629629
2025-12-22,FAMILY,여성,5,5,6,560150,1.0
2025-12-22,FAMILY,자켓/ 베스트,3,3,3,187750,1.0
2025-12-22,FAMILY,바람막이,1,1,2,180600,1.0
2025-12-22,FAMILY,맨투맨/후드티,2,2,2,89430,1.0
2025-12-22,FAMILY,셋업,1,1,1,71550,1.0
2025-12-22,FAMILY,셔츠,1,1,1,60970,1.0
2025-12-22,FAMILY,긴바지,1,1,1,20770,1.0
2025-12-22,GOLD,남성,1,1,1,99000,1.0
2025-12-22,SILVER,남성,2,2,3,360330,1.0
2025-12-22,SILVER,여성,1,1,2,114480,1.0
2025-12-22,TITANIUM,남성,1,1,20,2384000,1.0
2025-12-23,FAMILY,남성,32,32,41,1918910,1.0
2025-12-23,FAMILY,여성,11,11,12,705430,1.0
2025-12-23,FAMILY,셋업,6,6,7,318910,1.0
2025-12-23,FAMILY,다운/ 패딩,1,1,1,166800,1.0
2025-12-23,FAMILY,부츠,1,1,1,83000,1.0
2025-12-23,FAMILY,자켓/ 베스트,1,1,1,40000,1.0
2025-12-23,FAMILY,버킷/부니,1,1,1,37570,1.0
2025-12-23,FAMILY,볼캡,1,1,1,35260,1.0
2025-12-23,SILVER,남성,8,6,15,921190,0.75
2025-12-23,SILVER,미드/롱다운,1,1,1,210700,1.0
2025-12-23,SILVER,다운/ 패딩,1,1,1,164000,1.0
2025-12-23,SILVER,자켓/ 베스트,2,2,2,141390,1.0
2025-12-23,SILVER,자켓/베스트,1,1,1,82490,1.0
2025-12-23,SILVER,맨투맨/후드티,1,1,1,49000,1.0
2025-12-23,SILVER,여성,1,1,1,20070,1.0
2025-12-23,TITANIUM,남성,2,2,2,361000,1.0
2025-12-24,FAMILY,남성,17,17,41,10468490,1.0
2025-12-24,FAMILY,여성,4,4,5,365650,1.0
2025-12-24,FAMILY,라운드티,2,2,3,102680,1.0
2025-12-24,FAMILY,볼캡,2,2,2,62630,1.0
2025-12-24,FAMILY,상의,1,1,1,47000,1.0
2025-12-24,FAMILY,맨투맨/후드티,1,1,1,44430,1.0
2025-12-24,FAMILY,자켓/ 베스트,1,1,1,32480,1.0
2025-12-24,FAMILY,장갑,1,1,1,25670,1.0
2025-12-24,GOLD,남성,1,1,5,614180,1.0
2025-12-24,SILVER,남성,7,6,9,991240,0.8571428571428571
2025-12-24,SILVER,여성,1,1,2,306300,1.0
2025-12-24,SILVER,미드/롱다운,1,1,1,215000,1.0
2025-12-24,SILVER,긴바지,1,1,1,82610,1.0
2025-12-24,TITANIUM,남성,1,1,2,226980,1.0
2025-12-25,FAMILY,남성,20,20,24,1306380,1.0
2025-12-25,FAMILY,여성,7,7,8,567350,1.0
2025-12-25,FAMILY,등산화,1,1,1,127200,1.0
2025-12-25,FAMILY,상의,2,2,2,90580,1.0
2025-12-25,FAMILY,맨투맨/후드티,1,1,1,39000,1.0
2025-12-25,FAMILY,볼캡,1,1,1,35300,1.0
2025-12-25,FAMILY,자켓/ 베스트,1,1,1,30000,1.0
2025-12-25,FAMILY,UNKNOWN,1,1,1,29000,1.0
2025-12-25,GOLD,남성,1,1,2,17000,1.0
2025-12-25,SILVER,남성,4,4,6,499310,1.0
2025-12-25,SILVER,상의,1,1,2,98000,1.0
2025-12-25,SILVER,맨투맨/후드티,1,1,1,24500,1.0
2025-12-25,SILVER,UNKNOWN,1,1,1,12380,1.0
2025-12-26,FAMILY,남성,31,31,44,2495490,1.0
2025-12-26,FAMILY,여성,7,7,10,747780,1.0
2025-12-26,FAMILY,셋업,2,2,2,120740,1.0
2025-12-26,FAMILY,자켓/ 베스트,2,2,2,109100,1.0
2025-12-26,FAMILY,볼캡,2,2,3,101600,1.0
2025-12-26,FAMILY,등산화,1,1,1,99500,1.0
2025-12-26,FAMILY,상의,2,2,2,88280,1.0
2025-12-26,FAMILY,자켓/베스트,1,1,1,80690,1.0
2025-12-26,FAMILY,맨투맨/후드티,1,1,1,47200,1.0
2025-12-26,FAMILY,긴바지,1,1,1,33770,1.0
2025-12-26,FAMILY,장갑,1,1,1,27420,1.0
2025-12-26,GOLD,여성,1,1,1,527200,1.0
2025-12-26,GOLD,다운/ 패딩,1,1,1,154710,1.0
2025-12-26,GOLD,볼캡,1,1,2,68120,1.0
2025-12-26,GOLD,맨투맨/후드티,1,1,1,39220,1.0
2025-12-26,SILVER,남성,12,12,23,1602420,1.0
2025-12-26,SILVER,셋업,2,2,2,237940,1.0
2025-12-26,SILVER,여성,1,1,1,61080,1.0
2025-12-26,SILVER,맨투맨/후드티,1,1,1,49000,1.0
2025-12-27,FAMILY,남성,23,23,32,2075480,1.0
2025-12-27,FAMILY,자켓/ 베스트,3,3,3,213300,1.0
2025-12-27,FAMILY,셋업,1,1,1,90990,1.0
2025-12-27,FAMILY,긴바지,2,2,2,74000,1.0
2025-12-27,FAMILY,상의,1,1,1,43800,1.0
2025-12-27,FAMILY,장갑,1,1,1,27850,1.0
2025-12-27,GOLD,남성,2,2,2,251220,1.0
2025-12-27,SILVER,남성,7,7,8,644550,1.0
2025-12-27,SILVER,여성,2,2,2,236280,1.0
2025-12-27,SILVER,자켓/ 베스트,2,2,2,114200,1.0
2025-12-28,FAMILY,남성,27,27,38,2102650,1.0
2025-12-28,FAMILY,여성,3,3,3,229140,1.0
2025-12-28,FAMILY,상의,1,1,1,44910,1.0
2025-12-28,FAMILY,긴바지,1,1,1,37000,1.0
2025-12-28,GOLD,남성,1,1,3,496400,1.0
2025-12-28,GOLD,여성,1,1,1,44500,1.0
2025-12-28,SILVER,남성,4,4,5,340300,1.0
2025-12-28,SILVER,여성,1,1,1,263300,1.0
2025-12-28,SILVER,다운/ 패딩,1,1,1,167000,1.0
2025-12-29,FAMILY,남성,19,19,22,1575750,1.0
2025-12-29,FAMILY,여성,4,4,5,448250,1.0
2025-12-29,FAMILY,다운/ 패딩,2,2,2,296160,1.0
2025-12-29,FAMILY,셋업,1,1,1,130820,1.0
2025-12-29,FAMILY,라운드티,1,1,1,18920,1.0
2025-12-29,GOLD,여성,1,1,1,44500,1.0
2025-12-29,GOLD,남성,1,1,1,44500,1.0
2025-12-29,SILVER,남성,5,4,7,499360,0.8
2025-12-29,SILVER,여성,1,1,2,170300,1.0
2025-12-29,SILVER,다운/ 패딩,1,1,1,158000,1.0
2025-12-29,TITANIUM,남성,1,1,2,118000,1.0
2025-12-30,FAMILY,남성,19,18,25,1476950,0.9473684210526315
2025-12-30,FAMILY,여성,4,4,4,532100,1.0
2025-12-30,FAMILY,셋업,1,1,1,99500,1.0
2025-12-30,FAMILY,등산화,1,1,1,91850,1.0
2025-12-30,FAMILY,라운드티,1,1,1,35000,1.0
2025-12-30,GOLD,남성,1,1,3,64670,1.0
2025-12-30,SILVER,남성,5,5,5,1288410,1.0
2025-12-30,TITANIUM,여성,2,2,2,305790,1.0
2025-12-30,TITANIUM,다운/ 패딩,1,1,1,167000,1.0
2025-12-31,FAMILY,남성,37,36,47,3203520,0.972972972972973
2025-12-31,FAMILY,바람막이,10,1,10,645000,0.1
2025-12-31,FAMILY,여성,5,5,6,544320,1.0
2025-12-31,FAMILY,등산화,1,1,1,122040,1.0
2025-12-31,FAMILY,맨투맨/후드티,1,1,1,55230,1.0
2025-12-31,FAMILY,상의,1,1,1,53000,1.0
2025-12-31,GOLD,남성,1,1,6,568650,1.0
2025-12-31,SILVER,남성,8,8,12,1002140,1.0
2025-12-31,SILVER,인터체인지 (3 in 1),1,1,1,393710,1.0
2025-12-31,SILVER,여성,3,3,3,334520,1.0
2025-12-31,SILVER,셋업,1,1,1,84230,1.0
2025-12-31,SILVER,셔츠,1,1,1,79780,1.0
2025-12-31,SILVER,맨투맨/후드티,1,1,1,59000,1.0
2026-01-01,FAMILY,남성,22,22,25,1724870,1.0
2026-01-01,FAMILY,여성,5,5,5,298990,1.0
2026-01-01,FAMILY,다운/ 패딩,1,1,1,167000,1.0
2026-01-01,FAMILY,자켓/ 베스트,1,1,1,106240,1.0
2026-01-01,FAMILY,자켓/베스트,1,1,1,101000,1.0
2026-01-01,FAMILY,상의,1,1,1,64190,1.0
2026-01-01,FAMILY,볼캡,1,1,1,43050,1.0
2026-01-01,GOLD,남성,1,1,1,167200,1.0
2026-01-01,SILVER,남성,2,2,4,381400,1.0
2026-01-01,TITANIUM,여성,1,1,1,67870,1.0
2026-01-02,FAMILY,남성,16,16,17,1466270,1.0
2026-01-02,FAMILY,여성,2,2,2,69590,1.0
2026-01-02,FAMILY,맨투맨/후드티,1,1,1,49000,1.0
2026-01-02,GOLD,남성,2,2,3,1081100,1.0
2026-01-02,SILVER,남성,7,7,12,1402440,1.0
2026-01-02,SILVER,여성,4,4,4,776790,1.0
2026-01-02,TITANIUM,남성,1,1,1,31200,1.0
2026-01-03,FAMILY,남성,14,14,18,794850,1.0
2026-01-03,FAMILY,여성,2,2,2,165780,1.0
2026-01-03,FAMILY,자켓/ 베스트,1,1,1,111000,1.0
2026-01-03,FAMILY,셋업,1,1,1,109690,1.0
2026-01-03,SILVER,남성,5,5,10,678370,1.0
2026-01-03,SILVER,셋업,1,1,1,89000,1.0
2026-01-03,SILVER,여성,1,1,1,24590,1.0
2026-01-04,FAMILY,남성,19,18,23,1415090,0.9473684210526315
2026-01-04,FAMILY,여성,4,3,4,258430,0.75
2026-01-04,FAMILY,자켓/ 베스트,2,2,2,155680,1.0
2026-01-04,GOLD,셋업,1,1,3,324970,1.0
2026-01-04,GOLD,남성,1,1,1,123970,1.0
2026-01-04,GOLD,여성,1,1,1,93770,1.0
2026-01-04,SILVER,여성,1,1,2,178000,1.0
2026-01-04,SILVER,남성,1,1,1,111200,1.0
2026-01-05,FAMILY,남성,17,17,22,1851460,1.0
2026-01-05,FAMILY,여성,2,2,2,106930,1.0
2026-01-05,FAMILY,자켓/ 베스트,1,1,1,71000,1.0
2026-01-05,FAMILY,장갑,1,1,1,25940,1.0
2026-01-05,GOLD,남성,1,1,3,454480,1.0
2026-01-05,SILVER,남성,1,1,3,189110,1.0
2026-01-05,TITANIUM,남성,1,1,2,190200,1.0
2026-01-06,FAMILY,여성,8,8,8,1279720,1.0
2026-01-06,FAMILY,남성,13,13,16,1176190,1.0
2026-01-06,FAMILY,셋업,1,1,1,169710,1.0
2026-01-06,FAMILY,맨투맨/후드티,1,1,1,34950,1.0
2026-01-06,FAMILY,액세서리,2,2,4,24940,1.0
2026-01-06,GOLD,셋업,1,1,1,89000,1.0
2026-01-06,SILVER,남성,9,9,10,710350,1.0
2026-01-06,SILVER,여성,2,2,4,284420,1.0
2026-01-06,SILVER,상의,1,1,1,65000,1.0
2026-01-06,SILVER,맨투맨/후드티,1,1,1,53970,1.0
2026-01-06,SILVER,UNKNOWN,1,1,1,11810,1.0
2026-01-07,FAMILY,남성,16,16,20,961300,1.0
2026-01-07,FAMILY,여성,2,2,5,411900,1.0
2026-01-07,FAMILY,맨투맨/후드티,2,2,2,112310,1.0
2026-01-07,FAMILY,등산화,1,1,1,97140,1.0
2026-01-07,FAMILY,자켓/ 베스트,1,1,1,38390,1.0
2026-01-07,FAMILY,액세서리,1,1,1,8620,1.0
2026-01-07,SILVER,남성,3,3,4,213340,1.0
2026-01-07,SILVER,셋업,1,1,1,89000,1.0
2026-01-07,SILVER,여성,1,1,2,50000,1.0
2026-01-07,TITANIUM,남성,1,1,2,504570,1.0
2026-01-08,FAMILY,남성,23,18,26,1965610,0.782608695652174
2026-01-08,FAMILY,여성,2,2,2,97000,1.0
2026-01-08,FAMILY,셋업,2,2,2,80000,1.0
2026-01-08,FAMILY,액세서리,2,2,5,34930,1.0
2026-01-08,FAMILY,장갑,1,1,1,25720,1.0
2026-01-08,GOLD,남성,1,1,1,75400,1.0
2026-01-08,SILVER,남성,5,5,9,712260,1.0
2026-01-08,SILVER,여성,1,1,1,104500,1.0
2026-01-08,TITANIUM,남성,2,2,2,421200,1.0
2026-01-09,FAMILY,남성,33,33,39,3250860,1.0
2026-01-09,FAMILY,여성,8,8,8,871350,1.0
2026-01-09,FAMILY,긴바지,2,2,2,129200,1.0
2026-01-09,FAMILY,셋업,1,1,1,39310,1.0
2026-01-09,FAMILY,액세서리,3,3,4,33990,1.0
2026-01-09,FAMILY,라운드티,1,1,1,26320,1.0
2026-01-09,GOLD,남성,1,1,1,65000,1.0
2026-01-09,SILVER,남성,3,3,20,386250,1.0
2026-01-09,SILVER,여성,2,2,3,191870,1.0
2026-01-09,SILVER,셔츠,1,1,1,48990,1.0
2026-01-09,TITANIUM,남성,2,2,5,636320,1.0
2026-01-10,FAMILY,남성,12,12,15,859030,1.0
2026-01-10,FAMILY,여성,2,2,2,113870,1.0
2026-01-10,FAMILY,자켓/ 베스트,1,1,1,97000,1.0
2026-01-10,FAMILY,볼캡,1,1,1,35850,1.0
2026-01-10,FAMILY,액세서리,2,2,4,35000,1.0
2026-01-10,SILVER,남성,3,3,5,560220,1.0
2026-01-10,SILVER,여성,1,1,1,174290,1.0
2026-01-10,TITANIUM,남성,1,1,1,50330,1.0
2026-01-11,FAMILY,남성,19,19,23,1353780,1.0
2026-01-11,FAMILY,여성,2,2,2,448500,1.0
2026-01-11,FAMILY,맨투맨/후드티,2,2,2,114290,1.0
2026-01-11,FAMILY,패딩/슬림다운,1,1,1,79320,1.0
2026-01-11,FAMILY,액세서리,1,1,1,6720,1.0
2026-01-11,SILVER,여성,1,1,1,518010,1.0
2026-01-11,SILVER,남성,4,4,5,376670,1.0
2026-01-12,FAMILY,남성,15,15,15,990360,1.0
2026-01-12,FAMILY,여성,3,3,3,168760,1.0
2026-01-12,FAMILY,자켓/베스트,1,1,1,49050,1.0
2026-01-12,FAMILY,액세서리,2,2,4,36000,1.0
2026-01-12,GOLD,남성,2,1,2,207000,0.5
2026-01-12,SILVER,남성,7,7,8,1242140,1.0
2026-01-12,SILVER,등산화,1,1,1,134500,1.0
2026-01-12,SILVER,여성,1,1,1,79000,1.0
2026-01-13,FAMILY,남성,8,8,12,680530,1.0
2026-01-13,FAMILY,등산화,1,1,1,122100,1.0
2026-01-13,FAMILY,셋업,1,1,1,89000,1.0
2026-01-13,FAMILY,여성,1,1,1,28400,1.0
2026-01-13,FAMILY,액세서리,1,1,1,8250,1.0
2026-01-13,GOLD,셋업,1,1,2,186470,1.0
2026-01-13,GOLD,남성,1,1,1,155970,1.0
2026-01-13,SILVER,남성,1,1,2,178000,1.0
2026-01-14,FAMILY,남성,17,17,24,1402710,1.0
2026-01-14,FAMILY,여성,2,2,4,473000,1.0
2026-01-14,FAMILY,등산화,2,2,2,228870,1.0
2026-01-14,FAMILY,자켓/ 베스트,1,1,1,49890,1.0
2026-01-14,GOLD,남성,1,1,2,225000,1.0
2026-01-14,SILVER,남성,5,4,5,545040,0.8
2026-01-14,SILVER,장갑,1,1,1,49000,1.0
2026-01-14,SILVER,버킷/부니,1,1,1,32200,1.0
2026-01-14,SILVER,여성,1,1,1,25000,1.0
2026-01-15,FAMILY,남성,11,11,11,643390,1.0
2026-01-15,FAMILY,여성,2,2,2,115170,1.0
2026-01-15,FAMILY,셋업,1,1,1,109580,1.0
2026-01-15,GOLD,남성,2,2,3,195590,1.0
2026-01-15,SILVER,남성,4,3,5,440690,0.75
2026-01-15,SILVER,여성,1,1,2,140150,1.0
2026-01-15,SILVER,상의,1,1,1,59850,1.0
2026-01-15,SILVER,액세서리,1,1,1,8430,1.0
2026-01-15,TITANIUM,여성,1,1,1,62300,1.0
2026-01-15,TITANIUM,남성,1,1,1,31200,1.0
2026-01-16,FAMILY,남성,6,6,6,382290,1.0
2026-01-16,FAMILY,부츠,1,1,1,100940,1.0
2026-01-16,FAMILY,패딩/슬림다운,1,1,1,86090,1.0
2026-01-16,FAMILY,여성,1,1,1,80200,1.0
2026-01-16,FAMILY,액세서리,1,1,4,30570,1.0
2026-01-16,SILVER,남성,2,2,2,142190,1.0
2026-01-17,FAMILY,남성,9,9,9,553690,1.0
2026-01-17,FAMILY,여성,3,3,4,299280,1.0
2026-01-17,FAMILY,부츠,1,1,1,111300,1.0
2026-01-17,FAMILY,셋업,1,1,1,89000,1.0
2026-01-17,FAMILY,액세서리,3,3,8,67860,1.0
2026-01-17,SILVER,여성,3,3,4,789970,1.0
2026-01-17,SILVER,남성,1,1,1,73130,1.0
2026-01-17,SILVER,액세서리,1,1,1,7400,1.0
2026-01-18,FAMILY,남성,11,11,17,1005970,1.0
2026-01-18,FAMILY,여성,3,3,3,282920,1.0
2026-01-18,FAMILY,액세서리,1,1,3,19330,1.0
2026-01-18,GOLD,남성,1,1,1,118300,1.0
2026-01-18,SILVER,남성,1,1,2,379000,1.0
2026-01-18,SILVER,셋업,1,1,1,111650,1.0
2026-01-19,FAMILY,남성,13,13,21,1401730,1.0
2026-01-19,FAMILY,여성,4,4,4,756540,1.0
2026-01-19,FAMILY,맨투맨/후드티,1,1,1,42690,1.0
2026-01-19,FAMILY,셋업,1,1,1,34500,1.0
2026-01-19,FAMILY,라운드티,1,1,1,29550,1.0
2026-01-19,FAMILY,액세서리,1,1,3,26560,1.0
2026-01-19,FAMILY,버킷/부니,1,1,1,24010,1.0
2026-01-19,GOLD,남성,3,3,4,284490,1.0
2026-01-19,SILVER,남성,4,4,6,477950,1.0
2026-01-19,SILVER,여성,2,2,3,262340,1.0
2026-01-19,SILVER,셋업,1,1,1,136860,1.0
2026-01-19,TITANIUM,여성,1,1,2,177750,1.0
2026-01-20,FAMILY,남성,16,16,19,1466240,1.0
2026-01-20,FAMILY,여성,4,4,4,374830,1.0
2026-01-20,FAMILY,셋업,1,1,1,107510,1.0
2026-01-20,FAMILY,UNKNOWN,1,1,1,39360,1.0
2026-01-20,SILVER,남성,9,9,9,1495200,1.0
2026-01-21,FAMILY,남성,10,10,14,916620,1.0
2026-01-21,FAMILY,여성,3,3,5,334360,1.0
2026-01-21,FAMILY,다운/ 패딩,1,1,1,163120,1.0
2026-01-21,FAMILY,맨투맨/후드티,1,1,1,41350,1.0
2026-01-21,FAMILY,액세서리,1,1,1,9000,1.0
2026-01-21,GOLD,남성,1,1,5,393500,1.0
2026-01-21,SILVER,남성,3,3,5,260900,1.0
2026-01-21,SILVER,여성,2,2,3,170850,1.0
2026-01-21,SILVER,등산화,1,1,1,137270,1.0
2026-01-21,TITANIUM,남성,2,2,6,489290,1.0
2026-01-22,FAMILY,남성,25,24,29,2233960,0.96
2026-01-22,FAMILY,여성,2,2,2,234070,1.0
2026-01-22,FAMILY,긴바지,1,1,1,107000,1.0
2026-01-22,FAMILY,맨투맨/후드티,1,1,1,59000,1.0
2026-01-22,FAMILY,액세서리,1,1,1,8940,1.0
2026-01-22,GOLD,남성,2,2,3,162500,1.0
2026-01-22,SILVER,남성,8,8,10,937650,1.0
2026-01-22,SILVER,긴바지,1,1,1,42820,1.0
2026-01-22,SILVER,액세서리,2,2,2,17370,1.0
2026-01-22,TITANIUM,남성,2,2,2,289000,1.0
2026-01-23,FAMILY,남성,11,11,13,1040980,1.0
2026-01-23,FAMILY,여성,3,3,3,338130,1.0
2026-01-23,FAMILY,등산화,1,1,1,94500,1.0
2026-01-23,FAMILY,액세서리,1,1,2,13960,1.0
2026-01-23,SILVER,등산화,1,1,1,114410,1.0
2026-01-23,SILVER,남성,1,1,1,111200,1.0
2026-01-23,SILVER,액세서리,1,1,3,23000,1.0
2026-01-23,SILVER,여성,1,1,1,21000,1.0
2026-01-23,TITANIUM,여성,1,1,1,226790,1.0
2026-01-23,TITANIUM,남성,1,1,2,220000,1.0
2026-01-24,FAMILY,남성,12,12,15,1019210,1.0
2026-01-24,FAMILY,여성,3,3,3,238040,1.0
2026-01-24,FAMILY,자켓/베스트,1,1,1,51600,1.0
2026-01-24,FAMILY,자켓/ 베스트,1,1,1,39930,1.0
2026-01-24,FAMILY,액세서리,1,1,4,36000,1.0
2026-01-24,GOLD,여성,1,1,2,1052400,1.0
2026-01-24,GOLD,남성,2,2,5,616990,1.0
2026-01-24,GOLD,셋업,1,1,1,144670,1.0
2026-01-24,SILVER,남성,7,6,7,447840,0.8571428571428571
2026-01-24,SILVER,셔츠,1,1,1,78830,1.0
2026-01-24,SILVER,액세서리,1,1,2,18000,1.0
2026-01-25,FAMILY,남성,13,11,27,1048960,0.8461538461538461
2026-01-25,FAMILY,여성,2,2,2,206370,1.0
2026-01-25,FAMILY,맨투맨/후드티,1,1,1,49500,1.0
2026-01-25,FAMILY,액세서리,2,2,5,41660,1.0
2026-01-25,GOLD,남성,4,3,5,678290,0.75
2026-01-25,SILVER,남성,4,4,4,477860,1.0
2026-01-25,SILVER,등산화,1,1,1,130300,1.0
2026-01-25,TITANIUM,여성,1,1,1,224820,1.0
2026-01-26,FAMILY,남성,14,14,17,1499870,1.0
2026-01-26,FAMILY,여성,4,4,5,640000,1.0
2026-01-26,FAMILY,등산화,2,2,2,246990,1.0
2026-01-26,FAMILY,셋업,1,1,1,41000,1.0
2026-01-26,FAMILY,액세서리,2,2,2,14670,1.0
2026-01-26,GOLD,여성,1,1,1,339500,1.0
2026-01-26,SILVER,남성,3,3,4,435280,1.0
2026-01-26,SILVER,여성,1,1,1,127600,1.0
2026-01-26,SILVER,자켓/ 베스트,1,1,1,46640,1.0
2026-01-26,TITANIUM,여성,1,1,2,474600,1.0
2026-01-26,TITANIUM,남성,1,1,1,31200,1.0
2026-01-27,FAMILY,남성,15,15,17,1411470,1.0
2026-01-27,FAMILY,여성,2,2,2,373900,1.0
2026-01-27,FAMILY,다운/ 패딩,1,1,1,167000,1.0
2026-01-27,FAMILY,맨투맨/후드티,1,1,1,45360,1.0
2026-01-27,FAMILY,라운드티,1,1,1,22530,1.0
2026-01-27,FAMILY,액세서리,1,1,2,12230,1.0
2026-01-27,GOLD,남성,1,1,2,248000,1.0
2026-01-27,SILVER,남성,2,2,3,122700,1.0
