코드,상품명(영문),상품명(한글),공식몰가,네이버최저가,가격차이,최저가몰,링크,이미지URL,공식이미지URL,네이버이미지URL,naver_title,confidence,top3,prev_naver,delta_naver
C71YL6604541,W's First Range Half Zip Up,여성 퍼스트 레인지 하프 집업,119000,118990,10,무신사,https://link.musinsa.com/app/goods/5938133?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group},https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/d/4/C71YL6604541.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/d/4/C71YL6604541.jpg,https://shopping-phinf.pstatic.net/main_5868996/58689968067.jpg,[컬럼비아] 여성 퍼스트 레인지 하프 집업 C71YL6604541,3,"[{""lprice"": 118990, ""mallName"": ""무신사"", ""link"": ""https://link.musinsa.com/app/goods/5938133?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group}""}, {""lprice"": 119000, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58739952510""}, {""lprice"": 119000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/13022332174""}]",118990,0
C71YL6604102,W's First Range Half Zip Up,여성 퍼스트 레인지 하프 집업,119000,118990,10,무신사,https://link.musinsa.com/app/goods/5938134?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group},https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/f/1/C71YL6604102.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/f/1/C71YL6604102.jpg,https://shopping-phinf.pstatic.net/main_5868996/58689967873.jpg,[컬럼비아] 여성 퍼스트 레인지 하프 집업 C71YL6604102,3,"[{""lprice"": 118990, ""mallName"": ""무신사"", ""link"": ""https://link.musinsa.com/app/goods/5938134?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group}""}, {""lprice"": 119000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=21254""}, {""lprice"": 119000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/13022329096""}]",118990,0
C75UU1979643,Cottonwood Creek Side Bag,공용 코튼우드 크릭 사이드백,29000,29000,0,컬럼비아스포츠웨어,http://www.columbiakorea.co.kr/product/view.asp?pno=21247,https://shopping-phinf.pstatic.net/main_5875565/58755655614.jpg,,https://shopping-phinf.pstatic.net/main_5875565/58755655614.jpg,컬럼비아 공용 코튼우드 크릭 사이드백 C75UU1979643,3,"[{""lprice"": 29000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=21247""}]",29000,0
C75BI0652231,CRESTWOOD MID WATERPROOF WIDE,남성 크레스트우드 미드 워터프루프 와이드핏,159000,159000,0,컬럼비아스포츠웨어,http://www.columbiakorea.co.kr/product/view.asp?pno=21244,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/e/1/C75BI0652231.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/e/1/C75BI0652231.jpg,https://shopping-phinf.pstatic.net/main_5872471/58724717842.jpg,컬럼비아 남성 크레스트우드 미드 워터프루프 와이드핏 C75BI0652231,3,"[{""lprice"": 159000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=21244""}]",159000,0
C75BM7473010,KONOS TRILLIUM ATR,남성 코노스 트릴리움 ATR,179000,179000,0,컬럼비아스포츠웨어,http://www.columbiakorea.co.kr/product/view.asp?pno=21186,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model03/4/C75BM7473010.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model03/4/C75BM7473010.jpg,https://shopping-phinf.pstatic.net/main_5860559/58605594463.1.jpg,컬럼비아 남성 코노스 트릴리움 ATR C75BM7473010,3,"[{""lprice"": 179000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=21186""}]",179000,0
C75BL7473023,KONOS TRILLIUM ATR,여성 코노스 트릴리움 ATR,179000,179000,0,컬럼비아스포츠웨어,http://www.columbiakorea.co.kr/product/view.asp?pno=21183,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/h/1/C75BL7473023.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/h/1/C75BL7473023.jpg,https://shopping-phinf.pstatic.net/main_5860559/58605591258.jpg,컬럼비아 여성 코노스 트릴리움 ATR C75BL7473023,3,"[{""lprice"": 179000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=21183""}]",179000,0
C64YMK354384,COLUMBIA KIDS DOWN JACKET,,259000,66310,192690,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",66310,0
C64YMK354224,COLUMBIA KIDS DOWN JACKET,,259000,66310,192690,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",66310,0
C64YMK354193,COLUMBIA KIDS DOWN JACKET,,259000,66310,192690,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",66310,0
C64YMK354010,COLUMBIA KIDS DOWN JACKET,,259000,66310,192690,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",66310,0
C63YMT651030,COLUMBIA MEN LS CREW TEE,,99000,74900,24100,위드코스코,https://smartstore.naver.com/main/products/13001467749,https://shopping-phinf.pstatic.net/main_9054597/90545978841.jpg,,https://shopping-phinf.pstatic.net/main_9054597/90545978841.jpg,컬럼비아 남성 슬림 패딩 재킷 경량 패딩 자켓  C63YMT353 코스트코,1,"[{""lprice"": 74900, ""mallName"": ""위드코스코"", ""link"": ""https://smartstore.naver.com/main/products/13001467749""}]",74900,0
C64YUD330089,UNI LONG PADDING JUMPER,,71465,66310,5155,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 79070, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58297380289""}, {""lprice"": 93510, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58489277284""}]",66310,0
C64YUD330010,UNI LONG PADDING JUMPER,,71465,66310,5155,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 79070, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58297380289""}, {""lprice"": 79660, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57883703102""}]",66310,0
C64YUD321010,유니 액티브 옴니히트 롱패딩,,62081,66310,-4229,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 79070, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58297380289""}, {""lprice"": 93510, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58489277284""}]",66310,0
C64YUD320010,유니 하프패딩 점퍼,,50531,66310,-15779,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 79070, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58297380289""}, {""lprice"": 79660, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57883703102""}]",66310,0
C64YUD318010,유니 베이직 하프패딩,,50655,66310,-15655,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 79070, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58297380289""}, {""lprice"": 93510, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58489277284""}]",66310,0
C64YUD317010,유니 후드 푸퍼자켓,,52538,66310,-13772,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 79070, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58297380289""}, {""lprice"": 79660, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57883703102""}]",66310,0
C64YUD312010,유니 포켓 옴니히트 롱패딩,,62046,66310,-4264,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 79070, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58297380289""}, {""lprice"": 93510, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58489277284""}]",66310,0
C64YUD311010,유니 베이직 옴니히트 롱패딩,,64894,66310,-1416,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 79070, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58297380289""}, {""lprice"": 93510, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58489277284""}]",66310,0
C64YUD309010,유니 후드 윈드스톱 패딩,,50158,66310,-16152,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 79070, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58297380289""}, {""lprice"": 79660, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57883703102""}]",66310,0
C64YUD306010,유니 후드 하프패딩 자켓,,50953,66310,-15357,네이버,https://search.shopping.naver.com/catalog/57314874841,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,,https://shopping-phinf.pstatic.net/main_5731487/57314874841.20251021190949.jpg,컬럼비아 유니 하프 패딩 점퍼 C64YUD320,2,"[{""lprice"": 66310, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57314874841""}, {""lprice"": 79070, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58297380289""}, {""lprice"": 93510, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58489277284""}]",66310,0
C64YMD331464,MEN HOOD BASIC PADDING JUMPER,,50820,74110,-23290,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YMD331297,MEN HOOD BASIC PADDING JUMPER,,50820,74110,-23290,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YMD331010,MEN HOOD BASIC PADDING JUMPER,,50820,74110,-23290,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YMD326297,MEN LIGHT DUCK DOWN JUMPER,,72259,74110,-1851,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YMD326030,MEN LIGHT DUCK DOWN JUMPER,,72259,74110,-1851,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YMD326010,MEN LIGHT DUCK DOWN JUMPER,,72259,74110,-1851,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YMD324089,MEN BASIC PADDING JUMPER,,48437,74110,-25673,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YMD324010,MEN BASIC PADDING JUMPER,,48437,74110,-25673,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YMD323297,MAN HALF 3PK PADDING JACKET,,56695,74110,-17415,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YMD323191,MAN HALF 3PK PADDING JACKET,,56695,74110,-17415,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YMD323010,MAN HALF 3PK PADDING JACKET,,56695,74110,-17415,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YMD322030,MAN HALF 4PK PADDING JACKET,,55584,74110,-18526,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YMD322010,MAN HALF 4PK PADDING JACKET,,55584,74110,-18526,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YMD307010,남성 심플 하프패딩,,57107,74110,-17003,네이버,https://search.shopping.naver.com/catalog/57237873478,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,,https://shopping-phinf.pstatic.net/main_5723787/57237873478.20251015210821.jpg,컬럼비아 남성 하프 3PK 패딩 자켓 C64YMD323,2,"[{""lprice"": 74110, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57237873478""}, {""lprice"": 75400, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58332611544""}, {""lprice"": 77870, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57252497965""}]",74110,0
C64YLD335010,WOMEN LONG PADDING JUMPER,,66701,68440,-1739,네이버,https://search.shopping.naver.com/catalog/56893192274,https://shopping-phinf.pstatic.net/main_5689319/56893192274.20250923181015.jpg,,https://shopping-phinf.pstatic.net/main_5689319/56893192274.20250923181015.jpg,컬럼비아 패딩 베스트 c64yld332,2,"[{""lprice"": 68440, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/56893192274""}, {""lprice"": 85660, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/57727804196""}, {""lprice"": 85740, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58129207816""}]",68440,0
